ts,sim_version,trace,model_profile,device,gpu_budget_tokens,gpu_tokens_override,profile_gpu_tokens,cpu_budget_gib,lookup,prefetch,oracle_dest,device_write_mibps_sustained,fs_root,cost_model,axis,synthetic,request_tokens,requeries_per_doc,reuse_pct,tail_frac,n_docs,requests,unique_blocks,pressure_x,single_request_fits,ssd_gib,policy,total_ms,gpu_hits,cpu_hits,ssd_hits,recompute,ssd_writes,cpu_writes,decode_ms,prefill_ms,evict_free,evict_to_cpu,evict_to_ssd,evict_free_pct,best_baseline,oracle_headroom_pct,verdict
2026-09-01T14:10:55.556400+08:00,b0d39dd4,surface:L262144:rq2,llama-awq,nvme,120320,0,120320,24.0,prefix,1,best,2512.0,/home/hungwei,/home/hungwei/llm/POC/paper-hierarchical-kv-state/results/m4_oracle/cost_model.json,surface,longctx,262144,2.0,67.81,0.02,60,120,645448,85.83,0,512.0,cpu_arc,63065605.93,0,81920,0,1923400,0,1997800,2047359.62,61018246.31,,,,,tier_fs,,
2026-09-01T14:10:55.556423+08:00,b0d39dd4,surface:L262144:rq2,llama-awq,nvme,120320,0,120320,24.0,prefix,1,best,2512.0,/home/hungwei,/home/hungwei/llm/POC/paper-hierarchical-kv-state/results/m4_oracle/cost_model.json,surface,longctx,262144,2.0,67.81,0.02,60,120,645448,85.83,0,512.0,tier_fs,30443779.35,0,81920,1277952,645448,1891304,1997800,2047359.62,28396419.73,,,,,tier_fs,,
2026-09-01T14:10:55.556444+08:00,b0d39dd4,surface:L262144:rq2,llama-awq,nvme,120320,0,120320,24.0,prefix,1,best,2512.0,/home/hungwei,/home/hungwei/llm/POC/paper-hierarchical-kv-state/results/m4_oracle/cost_model.json,surface,longctx,262144,2.0,67.81,0.02,60,120,645448,85.83,0,512.0,oracle,27112423.18,240640,440768,678464,645448,678464,620320,2047359.62,25065063.55,637928,440768,678464,32.939,tier_fs,10.943,MARGINAL
2026-09-01T14:11:25.048357+08:00,b0d39dd4,surface:L262144:rq5,llama-awq,nvme,120320,0,120320,24.0,prefix,1,best,2512.0,/home/hungwei,/home/hungwei/llm/POC/paper-hierarchical-kv-state/results/m4_oracle/cost_model.json,surface,longctx,262144,5.0,80.89,0.02,24,120,383304,50.97,0,512.0,full_gpu,65618013.36,0,0,0,2005320,0,0,2047359.62,63570653.74,,,,,tier_fs,,
2026-09-01T14:11:25.048473+08:00,b0d39dd4,surface:L262144:rq5,llama-awq,nvme,120320,0,120320,24.0,prefix,1,best,2512.0,/home/hungwei,/home/hungwei/llm/POC/paper-hierarchical-kv-state/results/m4_oracle/cost_model.json,surface,longctx,262144,5.0,80.89,0.02,24,120,383304,50.97,0,512.0,cpu_lru,61534161.47,0,131072,0,1874248,0,1997800,2047359.62,59486801.85,,,,,tier_fs,,
2026-09-01T14:11:25.048501+08:00,b0d39dd4,surface:L262144:rq5,llama-awq,nvme,120320,0,120320,24.0,prefix,1,best,2512.0,/home/hungwei,/home/hungwei/llm/POC/paper-hierarchical-kv-state/results/m4_oracle/cost_model.json,surface,longctx,262144,5.0,80.89,0.02,24,120,383304,50.97,0,512.0,cpu_arc,61534161.47,0,131072,0,1874248,0,1997800,2047359.62,59486801.85,,,,,tier_fs,,
2026-09-01T14:11:25.048523+08:00,b0d39dd4,surface:L262144:rq5,llama-awq,nvme,120320,0,120320,24.0,prefix,1,best,2512.0,/home/hungwei,/home/hungwei/llm/POC/paper-hierarchical-kv-state/results/m4_oracle/cost_model.json,surface,longctx,262144,5.0,80.89,0.02,24,120,383304,50.97,0,512.0,tier_fs,25607431.74,0,131072,1490944,383304,1842152,1997800,2047359.62,23560072.12,,,,,tier_fs,,
2026-09-01T14:11:25.048543+08:00,b0d39dd4,surface:L262144:rq5,llama-awq,nvme,120320,0,120320,24.0,prefix,1,best,2512.0,/home/hungwei,/home/hungwei/llm/POC/paper-hierarchical-kv-state/results/m4_oracle/cost_model.json,surface,longctx,262144,5.0,80.89,0.02,24,120,383304,50.97,0,512.0,oracle,20810278.86,255680,584192,782144,383304,782144,926912,2047359.62,18762919.23,375784,584192,782144,18.025,tier_fs,18.733,GO
2026-09-01T14:11:54.675741+08:00,b0d39dd4,surface:L262144:rq10,llama-awq,nvme,120320,0,120320,24.0,prefix,1,best,2512.0,/home/hungwei,/home/hungwei/llm/POC/paper-hierarchical-kv-state/results/m4_oracle/cost_model.json,surface,longctx,262144,10.0,89.06,0.02,12,120,219464,29.18,0,512.0,full_gpu,65618013.36,0,0,0,2005320,0,0,2047359.62,63570653.74,,,,,tier_fs,,
2026-09-01T14:11:54.675861+08:00,b0d39dd4,surface:L262144:rq10,llama-awq,nvme,120320,0,120320,24.0,prefix,1,best,2512.0,/home/hungwei,/home/hungwei/llm/POC/paper-hierarchical-kv-state/results/m4_oracle/cost_model.json,surface,longctx,262144,10.0,89.06,0.02,12,120,219464,29.18,0,512.0,cpu_lru,55918865.12,0,311296,0,1694024,0,1997800,2047359.62,53871505.5,,,,,tier_fs,,
2026-09-01T14:11:54.675889+08:00,b0d39dd4,surface:L262144:rq10,llama-awq,nvme,120320,0,120320,24.0,prefix,1,best,2512.0,/home/hungwei,/home/hungwei/llm/POC/paper-hierarchical-kv-state/results/m4_oracle/cost_model.json,surface,longctx,262144,10.0,89.06,0.02,12,120,219464,29.18,0,512.0,cpu_arc,55918865.12,0,311296,0,1694024,0,1997800,2047359.62,53871505.5,,,,,tier_fs,,
2026-09-01T14:11:54.675912+08:00,b0d39dd4,surface:L262144:rq10,llama-awq,nvme,120320,0,120320,24.0,prefix,1,best,2512.0,/home/hungwei,/home/hungwei/llm/POC/paper-hierarchical-kv-state/results/m4_oracle/cost_model.json,surface,longctx,262144,10.0,89.06,0.02,12,120,219464,29.18,0,512.0,tier_fs,21035633.87,0,311296,1474560,219464,1661928,1997800,2047359.62,18988274.25,,,,,tier_fs,,
2026-09-01T14:11:54.675933+08:00,b0d39dd4,surface:L262144:rq10,llama-awq,nvme,120320,0,120320,24.0,prefix,1,best,2512.0,/home/hungwei,/home/hungwei/llm/POC/paper-hierarchical-kv-state/results/m4_oracle/cost_model.json,surface,longctx,262144,10.0,89.06,0.02,12,120,219464,29.18,0,512.0,oracle,14905938.51,345920,769120,670816,219464,670816,1160320,2047359.62,12858578.89,211944,769120,670816,10.374,tier_fs,29.14,GO
