ts,sim_version,trace,model_profile,device,gpu_budget_tokens,cpu_budget_gib,lookup,prefetch,oracle_dest,device_write_mibps_sustained,fs_root,cost_model,axis,synthetic,request_tokens,requeries_per_doc,reuse_pct,tail_frac,n_docs,requests,unique_blocks,pressure_x,single_request_fits,ssd_gib,policy,total_ms,gpu_hits,cpu_hits,ssd_hits,recompute,ssd_writes,cpu_writes,decode_ms,prefill_ms,evict_free,evict_to_cpu,evict_to_ssd,evict_free_pct,best_baseline,oracle_headroom_pct,verdict
2026-08-31T20:19:17.507023+08:00,0e7b989d,surface:L131072:rq1.2,llama-bf16,nvme,48128,24.0,prefix,1,best,2512.0,/home/hungwei,/home/hungwei/llm/POC/paper-hierarchical-kv-state/results/m4_oracle/cost_model.json,surface,longctx,131072,1.2,58.83,0.02,100,120,412776,137.23,0,512.0,full_gpu,18087273.94,0,0,0,1002600,0,0,0.0,18087273.94,,,,,tier_fs,,
2026-08-31T20:19:17.507145+08:00,0e7b989d,surface:L131072:rq1.2,llama-bf16,nvme,48128,24.0,prefix,1,best,2512.0,/home/hungwei,/home/hungwei/llm/POC/paper-hierarchical-kv-state/results/m4_oracle/cost_model.json,surface,longctx,131072,1.2,58.83,0.02,100,120,412776,137.23,0,512.0,cpu_lru,17650642.65,0,24576,0,978024,0,999592,0.0,17650642.65,,,,,tier_fs,,
2026-08-31T20:19:17.507173+08:00,0e7b989d,surface:L131072:rq1.2,llama-bf16,nvme,48128,24.0,prefix,1,best,2512.0,/home/hungwei,/home/hungwei/llm/POC/paper-hierarchical-kv-state/results/m4_oracle/cost_model.json,surface,longctx,131072,1.2,58.83,0.02,100,120,412776,137.23,0,512.0,cpu_arc,17650642.65,0,24576,0,978024,0,999592,0.0,17650642.65,,,,,tier_fs,,
2026-08-31T20:19:17.507196+08:00,0e7b989d,surface:L131072:rq1.2,llama-bf16,nvme,48128,24.0,prefix,1,best,2512.0,/home/hungwei,/home/hungwei/llm/POC/paper-hierarchical-kv-state/results/m4_oracle/cost_model.json,surface,longctx,131072,1.2,58.83,0.02,100,120,412776,137.23,0,512.0,tier_fs,9652530.06,0,24576,557056,420968,962728,999592,0.0,9652530.06,,,,,tier_fs,,
2026-08-31T20:19:17.507217+08:00,0e7b989d,surface:L131072:rq1.2,llama-bf16,nvme,48128,24.0,prefix,1,best,2512.0,/home/hungwei,/home/hungwei/llm/POC/paper-hierarchical-kv-state/results/m4_oracle/cost_model.json,surface,longctx,131072,1.2,58.83,0.02,100,120,412776,137.23,0,512.0,oracle,8706423.03,84224,201984,303616,412776,303616,309056,0.0,8706423.03,409768,201984,303616,40.077,tier_fs,9.802,MARGINAL
2026-08-31T20:19:31.176883+08:00,0e7b989d,surface:L131072:rq2,llama-bf16,nvme,48128,24.0,prefix,1,best,2512.0,/home/hungwei,/home/hungwei/llm/POC/paper-hierarchical-kv-state/results/m4_oracle/cost_model.json,surface,longctx,131072,2.0,67.82,0.02,60,120,322664,107.27,0,512.0,full_gpu,18087273.94,0,0,0,1002600,0,0,0.0,18087273.94,,,,,tier_fs,,
2026-08-31T20:19:31.177013+08:00,0e7b989d,surface:L131072:rq2,llama-bf16,nvme,48128,24.0,prefix,1,best,2512.0,/home/hungwei,/home/hungwei/llm/POC/paper-hierarchical-kv-state/results/m4_oracle/cost_model.json,surface,longctx,131072,2.0,67.82,0.02,60,120,322664,107.27,0,512.0,cpu_lru,17359555.12,0,40960,0,961640,0,999592,0.0,17359555.12,,,,,tier_fs,,
2026-08-31T20:19:31.177041+08:00,0e7b989d,surface:L131072:rq2,llama-bf16,nvme,48128,24.0,prefix,1,best,2512.0,/home/hungwei,/home/hungwei/llm/POC/paper-hierarchical-kv-state/results/m4_oracle/cost_model.json,surface,longctx,131072,2.0,67.82,0.02,60,120,322664,107.27,0,512.0,cpu_arc,17359555.12,0,40960,0,961640,0,999592,0.0,17359555.12,,,,,tier_fs,,
2026-08-31T20:19:31.177063+08:00,0e7b989d,surface:L131072:rq2,llama-bf16,nvme,48128,24.0,prefix,1,best,2512.0,/home/hungwei,/home/hungwei/llm/POC/paper-hierarchical-kv-state/results/m4_oracle/cost_model.json,surface,longctx,131072,2.0,67.82,0.02,60,120,322664,107.27,0,512.0,tier_fs,8508083.52,0,40960,638976,322664,946344,999592,0.0,8508083.52,,,,,tier_fs,,
2026-08-31T20:19:31.177084+08:00,0e7b989d,surface:L131072:rq2,llama-bf16,nvme,48128,24.0,prefix,1,best,2512.0,/home/hungwei,/home/hungwei/llm/POC/paper-hierarchical-kv-state/results/m4_oracle/cost_model.json,surface,longctx,131072,2.0,67.82,0.02,60,120,322664,107.27,0,512.0,oracle,7399866.12,96256,236928,346752,322664,346752,325952,0.0,7399866.12,319656,236928,346752,32.212,tier_fs,13.025,MARGINAL
2026-08-31T20:19:45.321619+08:00,0e7b989d,surface:L131072:rq5,llama-bf16,nvme,48128,24.0,prefix,1,best,2512.0,/home/hungwei,/home/hungwei/llm/POC/paper-hierarchical-kv-state/results/m4_oracle/cost_model.json,surface,longctx,131072,5.0,80.89,0.02,24,120,191592,63.69,0,512.0,full_gpu,18087273.94,0,0,0,1002600,0,0,0.0,18087273.94,,,,,tier_fs,,
2026-08-31T20:19:45.321749+08:00,0e7b989d,surface:L131072:rq5,llama-bf16,nvme,48128,24.0,prefix,1,best,2512.0,/home/hungwei,/home/hungwei/llm/POC/paper-hierarchical-kv-state/results/m4_oracle/cost_model.json,surface,longctx,131072,5.0,80.89,0.02,24,120,191592,63.69,0,512.0,cpu_lru,16922923.82,0,65536,0,937064,0,999592,0.0,16922923.82,,,,,tier_fs,,
2026-08-31T20:19:45.321776+08:00,0e7b989d,surface:L131072:rq5,llama-bf16,nvme,48128,24.0,prefix,1,best,2512.0,/home/hungwei,/home/hungwei/llm/POC/paper-hierarchical-kv-state/results/m4_oracle/cost_model.json,surface,longctx,131072,5.0,80.89,0.02,24,120,191592,63.69,0,512.0,cpu_arc,16922923.82,0,65536,0,937064,0,999592,0.0,16922923.82,,,,,tier_fs,,
2026-08-31T20:19:45.321799+08:00,0e7b989d,surface:L131072:rq5,llama-bf16,nvme,48128,24.0,prefix,1,best,2512.0,/home/hungwei,/home/hungwei/llm/POC/paper-hierarchical-kv-state/results/m4_oracle/cost_model.json,surface,longctx,131072,5.0,80.89,0.02,24,120,191592,63.69,0,512.0,tier_fs,7337226.84,0,65536,745472,191592,921768,999592,0.0,7337226.84,,,,,tier_fs,,
2026-08-31T20:19:45.321819+08:00,0e7b989d,surface:L131072:rq5,llama-bf16,nvme,48128,24.0,prefix,1,best,2512.0,/home/hungwei,/home/hungwei/llm/POC/paper-hierarchical-kv-state/results/m4_oracle/cost_model.json,surface,longctx,131072,5.0,80.89,0.02,24,120,191592,63.69,0,512.0,oracle,5758156.39,102272,304128,404608,191592,404608,473984,0.0,5758156.39,188584,304128,404608,17.671,tier_fs,21.521,GO
2026-08-31T20:19:59.442438+08:00,0e7b989d,surface:L131072:rq10,llama-bf16,nvme,48128,24.0,prefix,1,best,2512.0,/home/hungwei,/home/hungwei/llm/POC/paper-hierarchical-kv-state/results/m4_oracle/cost_model.json,surface,longctx,131072,10.0,89.06,0.02,12,120,109672,36.46,0,512.0,full_gpu,18087273.94,0,0,0,1002600,0,0,0.0,18087273.94,,,,,tier_fs,,
2026-08-31T20:19:59.442576+08:00,0e7b989d,surface:L131072:rq10,llama-bf16,nvme,48128,24.0,prefix,1,best,2512.0,/home/hungwei,/home/hungwei/llm/POC/paper-hierarchical-kv-state/results/m4_oracle/cost_model.json,surface,longctx,131072,10.0,89.06,0.02,12,120,109672,36.46,0,512.0,cpu_lru,15321942.41,0,155648,0,846952,0,999592,0.0,15321942.41,,,,,tier_fs,,
2026-08-31T20:19:59.442616+08:00,0e7b989d,surface:L131072:rq10,llama-bf16,nvme,48128,24.0,prefix,1,best,2512.0,/home/hungwei,/home/hungwei/llm/POC/paper-hierarchical-kv-state/results/m4_oracle/cost_model.json,surface,longctx,131072,10.0,89.06,0.02,12,120,109672,36.46,0,512.0,cpu_arc,15321942.41,0,155648,0,846952,0,999592,0.0,15321942.41,,,,,tier_fs,,
2026-08-31T20:19:59.442650+08:00,0e7b989d,surface:L131072:rq10,llama-bf16,nvme,48128,24.0,prefix,1,best,2512.0,/home/hungwei,/home/hungwei/llm/POC/paper-hierarchical-kv-state/results/m4_oracle/cost_model.json,surface,longctx,131072,10.0,89.06,0.02,12,120,109672,36.46,0,512.0,tier_fs,6067044.16,0,155648,737280,109672,831656,999592,0.0,6067044.16,,,,,tier_fs,,
2026-08-31T20:19:59.442680+08:00,0e7b989d,surface:L131072:rq10,llama-bf16,nvme,48128,24.0,prefix,1,best,2512.0,/home/hungwei,/home/hungwei/llm/POC/paper-hierarchical-kv-state/results/m4_oracle/cost_model.json,surface,longctx,131072,10.0,89.06,0.02,12,120,109672,36.46,0,512.0,oracle,4057920.39,138368,401856,352704,109672,352704,595200,0.0,4057920.39,106664,401856,352704,10.114,tier_fs,33.115,GO
