run_id,ts,model_key,tier,gpu,ctx,n_prefixes,round,kv_dtype,prefix_idx,ttft_ms,total_ms,gpu_kv_cache_tokens,fs_tier_queries,cpu_tier_queries,o_direct,fs_root,desc,host_contention,foreign_gpu_count,foreign_max_util,log
20260901-024805-m2-retrieval,2026-09-01T03:02:14.689924+08:00,qwen-awq,ssd,0,96000,4,warm,auto,0,62942.707,62945.31,288576,,,True,/home/hungwei/kv_fs_tier_nvme,CPU 階刻意縮小 → 強迫 cascade 到磁碟，量的才是真的磁碟階,HEAVY,6,100,/ssd7/hungwei/paper-hkv/runs/20260901-024805-m2-retrieval/ssd_r0/server.log
20260901-024805-m2-retrieval,2026-09-01T03:03:34.309403+08:00,qwen-awq,ssd,0,96000,4,warm,auto,1,79316.959,79321.419,288576,,,True,/home/hungwei/kv_fs_tier_nvme,CPU 階刻意縮小 → 強迫 cascade 到磁碟，量的才是真的磁碟階,HEAVY,6,100,/ssd7/hungwei/paper-hkv/runs/20260901-024805-m2-retrieval/ssd_r0/server.log
20260901-024805-m2-retrieval,2026-09-01T03:04:37.207422+08:00,qwen-awq,ssd,0,96000,4,warm,auto,2,62599.36,62601.104,288576,,,True,/home/hungwei/kv_fs_tier_nvme,CPU 階刻意縮小 → 強迫 cascade 到磁碟，量的才是真的磁碟階,HEAVY,6,100,/ssd7/hungwei/paper-hkv/runs/20260901-024805-m2-retrieval/ssd_r0/server.log
20260901-024805-m2-retrieval,2026-09-01T03:05:40.195728+08:00,qwen-awq,ssd,0,96000,4,warm,auto,3,62694.13,62696.394,288576,,,True,/home/hungwei/kv_fs_tier_nvme,CPU 階刻意縮小 → 強迫 cascade 到磁碟，量的才是真的磁碟階,HEAVY,6,100,/ssd7/hungwei/paper-hkv/runs/20260901-024805-m2-retrieval/ssd_r0/server.log
20260901-024805-m2-retrieval,2026-09-01T03:07:38.870522+08:00,qwen-awq,drop,0,96000,4,cold,auto,0,59185.137,59186.815,288576,,,True,/home/hungwei/kv_fs_tier_nvme,沒有第二階，warm 只能整段重算,HEAVY,6,100,/ssd7/hungwei/paper-hkv/runs/20260901-024805-m2-retrieval/drop_r0/server.log
20260901-024805-m2-retrieval,2026-09-01T03:08:39.556816+08:00,qwen-awq,drop,0,96000,4,cold,auto,1,60389.673,60393.236,288576,,,True,/home/hungwei/kv_fs_tier_nvme,沒有第二階，warm 只能整段重算,HEAVY,6,100,/ssd7/hungwei/paper-hkv/runs/20260901-024805-m2-retrieval/drop_r0/server.log
20260901-024805-m2-retrieval,2026-09-01T03:09:40.366401+08:00,qwen-awq,drop,0,96000,4,cold,auto,2,60529.463,60529.646,288576,,,True,/home/hungwei/kv_fs_tier_nvme,沒有第二階，warm 只能整段重算,HEAVY,6,100,/ssd7/hungwei/paper-hkv/runs/20260901-024805-m2-retrieval/drop_r0/server.log
20260901-024805-m2-retrieval,2026-09-01T03:10:41.018501+08:00,qwen-awq,drop,0,96000,4,cold,auto,3,60356.054,60369.599,288576,,,True,/home/hungwei/kv_fs_tier_nvme,沒有第二階，warm 只能整段重算,HEAVY,6,100,/ssd7/hungwei/paper-hkv/runs/20260901-024805-m2-retrieval/drop_r0/server.log
20260901-024805-m2-retrieval,2026-09-01T03:11:41.524233+08:00,qwen-awq,drop,0,96000,4,warm,auto,0,60202.773,60204.178,288576,,,True,/home/hungwei/kv_fs_tier_nvme,沒有第二階，warm 只能整段重算,HEAVY,6,100,/ssd7/hungwei/paper-hkv/runs/20260901-024805-m2-retrieval/drop_r0/server.log
20260901-024805-m2-retrieval,2026-09-01T03:12:42.031950+08:00,qwen-awq,drop,0,96000,4,warm,auto,1,60204.996,60216.885,288576,,,True,/home/hungwei/kv_fs_tier_nvme,沒有第二階，warm 只能整段重算,HEAVY,6,100,/ssd7/hungwei/paper-hkv/runs/20260901-024805-m2-retrieval/drop_r0/server.log
