run_id,ts,model_key,tier,gpu,ctx,n_prefixes,round,kv_dtype,prefix_idx,ttft_ms,total_ms,gpu_kv_cache_tokens,fs_tier_queries,cpu_tier_queries,o_direct,fs_root,desc,host_contention,foreign_gpu_count,foreign_max_util,log
20260831-211745-m2-retrieval,2026-08-31T21:22:23.959423+08:00,llama,ssd,0,16384,4,warm,auto,0,8681.508,8806.811,48128,,,True,/home/hungwei/kv_fs_tier_nvme,CPU 階刻意縮小 → 強迫 cascade 到磁碟，量的才是真的磁碟階,HEAVY,4,98,/ssd7/hungwei/paper-hkv/runs/20260831-211745-m2-retrieval/ssd_r0/server.log
20260831-211745-m2-retrieval,2026-08-31T21:22:30.116965+08:00,llama,ssd,0,16384,4,warm,auto,1,5474.597,5884.725,48128,,,True,/home/hungwei/kv_fs_tier_nvme,CPU 階刻意縮小 → 強迫 cascade 到磁碟，量的才是真的磁碟階,HEAVY,4,98,/ssd7/hungwei/paper-hkv/runs/20260831-211745-m2-retrieval/ssd_r0/server.log
20260831-211745-m2-retrieval,2026-08-31T21:22:35.789503+08:00,llama,ssd,0,16384,4,warm,auto,2,5270.179,5387.752,48128,,,True,/home/hungwei/kv_fs_tier_nvme,CPU 階刻意縮小 → 強迫 cascade 到磁碟，量的才是真的磁碟階,HEAVY,4,100,/ssd7/hungwei/paper-hkv/runs/20260831-211745-m2-retrieval/ssd_r0/server.log
20260831-211745-m2-retrieval,2026-08-31T21:22:41.957957+08:00,llama,ssd,0,16384,4,warm,auto,3,5751.555,5873.374,48128,,,True,/home/hungwei/kv_fs_tier_nvme,CPU 階刻意縮小 → 強迫 cascade 到磁碟，量的才是真的磁碟階,HEAVY,4,100,/ssd7/hungwei/paper-hkv/runs/20260831-211745-m2-retrieval/ssd_r0/server.log
20260831-211745-m2-retrieval,2026-08-31T21:23:52.908611+08:00,llama,drop,0,16384,4,cold,auto,0,4920.811,5032.391,48128,,,True,/home/hungwei/kv_fs_tier_nvme,沒有第二階，warm 只能整段重算,HEAVY,4,100,/ssd7/hungwei/paper-hkv/runs/20260831-211745-m2-retrieval/drop_r0/server.log
20260831-211745-m2-retrieval,2026-08-31T21:23:58.352375+08:00,llama,drop,0,16384,4,cold,auto,1,5050.424,5171.169,48128,,,True,/home/hungwei/kv_fs_tier_nvme,沒有第二階，warm 只能整段重算,HEAVY,4,100,/ssd7/hungwei/paper-hkv/runs/20260831-211745-m2-retrieval/drop_r0/server.log
20260831-211745-m2-retrieval,2026-08-31T21:24:03.864719+08:00,llama,drop,0,16384,4,cold,auto,2,5113.905,5242.328,48128,,,True,/home/hungwei/kv_fs_tier_nvme,沒有第二階，warm 只能整段重算,HEAVY,4,99,/ssd7/hungwei/paper-hkv/runs/20260831-211745-m2-retrieval/drop_r0/server.log
20260831-211745-m2-retrieval,2026-08-31T21:24:09.421410+08:00,llama,drop,0,16384,4,cold,auto,3,5156.449,5279.97,48128,,,True,/home/hungwei/kv_fs_tier_nvme,沒有第二階，warm 只能整段重算,HEAVY,4,100,/ssd7/hungwei/paper-hkv/runs/20260831-211745-m2-retrieval/drop_r0/server.log
20260831-211745-m2-retrieval,2026-08-31T21:24:14.981194+08:00,llama,drop,0,16384,4,warm,auto,0,5153.897,5282.678,48128,,,True,/home/hungwei/kv_fs_tier_nvme,沒有第二階，warm 只能整段重算,HEAVY,4,100,/ssd7/hungwei/paper-hkv/runs/20260831-211745-m2-retrieval/drop_r0/server.log
20260831-211745-m2-retrieval,2026-08-31T21:24:20.616016+08:00,llama,drop,0,16384,4,warm,auto,1,5179.91,5301.369,48128,,,True,/home/hungwei/kv_fs_tier_nvme,沒有第二階，warm 只能整段重算,HEAVY,4,100,/ssd7/hungwei/paper-hkv/runs/20260831-211745-m2-retrieval/drop_r0/server.log
20260831-211745-m2-retrieval,2026-08-31T21:24:26.202059+08:00,llama,drop,0,16384,4,warm,auto,2,5183.934,5309.397,48128,,,True,/home/hungwei/kv_fs_tier_nvme,沒有第二階，warm 只能整段重算,HEAVY,4,100,/ssd7/hungwei/paper-hkv/runs/20260831-211745-m2-retrieval/drop_r0/server.log
20260831-211745-m2-retrieval,2026-08-31T21:24:31.797597+08:00,llama,drop,0,16384,4,warm,auto,3,5200.369,5328.047,48128,,,True,/home/hungwei/kv_fs_tier_nvme,沒有第二階，warm 只能整段重算,HEAVY,4,100,/ssd7/hungwei/paper-hkv/runs/20260831-211745-m2-retrieval/drop_r0/server.log
