run_id,ts,trace,model_profile,device,window_accesses,k_deltas,n_train,n_calib,n_test,embargo_dropped,num_leaves,test_positive_rate,features_run,loss,feature,gain
20260905-132547-m5p-train-conversation-qwen-awq,2026-09-05T13:25:47.926791+08:00,conversation,qwen-awq,nvme,17117,16,1341713,236773,678219,4022,63,0.0451,20260905-131229-m5p-feat-conversation-qwen-awq,cost_l2,log_delta_2,84.72
20260905-132547-m5p-train-conversation-qwen-awq,2026-09-05T13:25:47.926791+08:00,conversation,qwen-awq,nvme,17117,16,1341713,236773,678219,4022,63,0.0451,20260905-131229-m5p-feat-conversation-qwen-awq,cost_l2,log_delta_3,218.02
20260905-132547-m5p-train-conversation-qwen-awq,2026-09-05T13:25:47.926791+08:00,conversation,qwen-awq,nvme,17117,16,1341713,236773,678219,4022,63,0.0451,20260905-131229-m5p-feat-conversation-qwen-awq,cost_l2,log_delta_4,132.1
20260905-132547-m5p-train-conversation-qwen-awq,2026-09-05T13:25:47.926791+08:00,conversation,qwen-awq,nvme,17117,16,1341713,236773,678219,4022,63,0.0451,20260905-131229-m5p-feat-conversation-qwen-awq,cost_l2,log_delta_5,181.35
20260905-132547-m5p-train-conversation-qwen-awq,2026-09-05T13:25:47.926791+08:00,conversation,qwen-awq,nvme,17117,16,1341713,236773,678219,4022,63,0.0451,20260905-131229-m5p-feat-conversation-qwen-awq,cost_l2,log_delta_6,9838.73
20260905-132547-m5p-train-conversation-qwen-awq,2026-09-05T13:25:47.926791+08:00,conversation,qwen-awq,nvme,17117,16,1341713,236773,678219,4022,63,0.0451,20260905-131229-m5p-feat-conversation-qwen-awq,cost_l2,log_delta_7,23021.96
20260905-132547-m5p-train-conversation-qwen-awq,2026-09-05T13:25:47.926791+08:00,conversation,qwen-awq,nvme,17117,16,1341713,236773,678219,4022,63,0.0451,20260905-131229-m5p-feat-conversation-qwen-awq,cost_l2,log_delta_8,144.31
20260905-132547-m5p-train-conversation-qwen-awq,2026-09-05T13:25:47.926791+08:00,conversation,qwen-awq,nvme,17117,16,1341713,236773,678219,4022,63,0.0451,20260905-131229-m5p-feat-conversation-qwen-awq,cost_l2,log_delta_9,97.28
20260905-132547-m5p-train-conversation-qwen-awq,2026-09-05T13:25:47.926791+08:00,conversation,qwen-awq,nvme,17117,16,1341713,236773,678219,4022,63,0.0451,20260905-131229-m5p-feat-conversation-qwen-awq,cost_l2,log_delta_10,219.8
20260905-132547-m5p-train-conversation-qwen-awq,2026-09-05T13:25:47.926791+08:00,conversation,qwen-awq,nvme,17117,16,1341713,236773,678219,4022,63,0.0451,20260905-131229-m5p-feat-conversation-qwen-awq,cost_l2,log_delta_11,126.68
20260905-132547-m5p-train-conversation-qwen-awq,2026-09-05T13:25:47.926791+08:00,conversation,qwen-awq,nvme,17117,16,1341713,236773,678219,4022,63,0.0451,20260905-131229-m5p-feat-conversation-qwen-awq,cost_l2,log_delta_12,170.22
20260905-132547-m5p-train-conversation-qwen-awq,2026-09-05T13:25:47.926791+08:00,conversation,qwen-awq,nvme,17117,16,1341713,236773,678219,4022,63,0.0451,20260905-131229-m5p-feat-conversation-qwen-awq,cost_l2,log_delta_13,197.7
20260905-132547-m5p-train-conversation-qwen-awq,2026-09-05T13:25:47.926791+08:00,conversation,qwen-awq,nvme,17117,16,1341713,236773,678219,4022,63,0.0451,20260905-131229-m5p-feat-conversation-qwen-awq,cost_l2,log_delta_14,208.06
20260905-132547-m5p-train-conversation-qwen-awq,2026-09-05T13:25:47.926791+08:00,conversation,qwen-awq,nvme,17117,16,1341713,236773,678219,4022,63,0.0451,20260905-131229-m5p-feat-conversation-qwen-awq,cost_l2,log_delta_15,212.42
20260905-132547-m5p-train-conversation-qwen-awq,2026-09-05T13:25:47.926791+08:00,conversation,qwen-awq,nvme,17117,16,1341713,236773,678219,4022,63,0.0451,20260905-131229-m5p-feat-conversation-qwen-awq,cost_l2,log_delta_16,112.33
20260905-132547-m5p-train-conversation-qwen-awq,2026-09-05T13:25:47.926791+08:00,conversation,qwen-awq,nvme,17117,16,1341713,236773,678219,4022,63,0.0451,20260905-131229-m5p-feat-conversation-qwen-awq,cost_l2,edc_0,125.89
20260905-132547-m5p-train-conversation-qwen-awq,2026-09-05T13:25:47.926791+08:00,conversation,qwen-awq,nvme,17117,16,1341713,236773,678219,4022,63,0.0451,20260905-131229-m5p-feat-conversation-qwen-awq,cost_l2,edc_1,114.13
20260905-132547-m5p-train-conversation-qwen-awq,2026-09-05T13:25:47.926791+08:00,conversation,qwen-awq,nvme,17117,16,1341713,236773,678219,4022,63,0.0451,20260905-131229-m5p-feat-conversation-qwen-awq,cost_l2,edc_2,92.84
20260905-132547-m5p-train-conversation-qwen-awq,2026-09-05T13:25:47.926791+08:00,conversation,qwen-awq,nvme,17117,16,1341713,236773,678219,4022,63,0.0451,20260905-131229-m5p-feat-conversation-qwen-awq,cost_l2,edc_3,222.97
20260905-132547-m5p-train-conversation-qwen-awq,2026-09-05T13:25:47.926791+08:00,conversation,qwen-awq,nvme,17117,16,1341713,236773,678219,4022,63,0.0451,20260905-131229-m5p-feat-conversation-qwen-awq,cost_l2,edc_4,39.9
20260905-132547-m5p-train-conversation-qwen-awq,2026-09-05T13:25:47.926791+08:00,conversation,qwen-awq,nvme,17117,16,1341713,236773,678219,4022,63,0.0451,20260905-131229-m5p-feat-conversation-qwen-awq,cost_l2,edc_5,58.36
20260905-132547-m5p-train-conversation-qwen-awq,2026-09-05T13:25:47.926791+08:00,conversation,qwen-awq,nvme,17117,16,1341713,236773,678219,4022,63,0.0451,20260905-131229-m5p-feat-conversation-qwen-awq,cost_l2,edc_6,53.58
20260905-132547-m5p-train-conversation-qwen-awq,2026-09-05T13:25:47.926791+08:00,conversation,qwen-awq,nvme,17117,16,1341713,236773,678219,4022,63,0.0451,20260905-131229-m5p-feat-conversation-qwen-awq,cost_l2,edc_7,306.12
20260905-132547-m5p-train-conversation-qwen-awq,2026-09-05T13:25:47.926791+08:00,conversation,qwen-awq,nvme,17117,16,1341713,236773,678219,4022,63,0.0451,20260905-131229-m5p-feat-conversation-qwen-awq,cost_l2,edc_8,87.17
20260905-132547-m5p-train-conversation-qwen-awq,2026-09-05T13:25:47.926791+08:00,conversation,qwen-awq,nvme,17117,16,1341713,236773,678219,4022,63,0.0451,20260905-131229-m5p-feat-conversation-qwen-awq,cost_l2,edc_9,114.07
20260905-132547-m5p-train-conversation-qwen-awq,2026-09-05T13:25:47.926791+08:00,conversation,qwen-awq,nvme,17117,16,1341713,236773,678219,4022,63,0.0451,20260905-131229-m5p-feat-conversation-qwen-awq,cost_l2,pos_tokens,71695975.36
20260905-132547-m5p-train-conversation-qwen-awq,2026-09-05T13:25:47.926791+08:00,conversation,qwen-awq,nvme,17117,16,1341713,236773,678219,4022,63,0.0451,20260905-131229-m5p-feat-conversation-qwen-awq,cost_l2,pos_frac,939352.35
20260905-132547-m5p-train-conversation-qwen-awq,2026-09-05T13:25:47.926791+08:00,conversation,qwen-awq,nvme,17117,16,1341713,236773,678219,4022,63,0.0451,20260905-131229-m5p-feat-conversation-qwen-awq,cost_l2,req_len_tokens,6675250.04
20260905-132547-m5p-train-conversation-qwen-awq,2026-09-05T13:25:47.926791+08:00,conversation,qwen-awq,nvme,17117,16,1341713,236773,678219,4022,63,0.0451,20260905-131229-m5p-feat-conversation-qwen-awq,cost_l2,last_pos_tokens,2599803.63
20260905-132547-m5p-train-conversation-qwen-awq,2026-09-05T13:25:47.926791+08:00,conversation,qwen-awq,nvme,17117,16,1341713,236773,678219,4022,63,0.0451,20260905-131229-m5p-feat-conversation-qwen-awq,cost_l2,pos_delta_tokens,0.0
20260905-132547-m5p-train-conversation-qwen-awq,2026-09-05T13:25:47.926791+08:00,conversation,qwen-awq,nvme,17117,16,1341713,236773,678219,4022,63,0.0451,20260905-131229-m5p-feat-conversation-qwen-awq,cost_l2,req_gap,229248.45
20260905-132559-m5p-train-toolagent-qwen-awq,2026-09-05T13:26:00.638257+08:00,toolagent,qwen-awq,nvme,17117,16,1882897,332276,950894,3579,7,0.3583,20260905-131229-m5p-feat-toolagent-qwen-awq,sym_l2,n_acc,1685.94
20260905-132559-m5p-train-toolagent-qwen-awq,2026-09-05T13:26:00.638257+08:00,toolagent,qwen-awq,nvme,17117,16,1882897,332276,950894,3579,7,0.3583,20260905-131229-m5p-feat-toolagent-qwen-awq,sym_l2,log_age_since_first,7775.51
20260905-132559-m5p-train-toolagent-qwen-awq,2026-09-05T13:26:00.638257+08:00,toolagent,qwen-awq,nvme,17117,16,1882897,332276,950894,3579,7,0.3583,20260905-131229-m5p-feat-toolagent-qwen-awq,sym_l2,log_delta_1,52855.22
20260905-132559-m5p-train-toolagent-qwen-awq,2026-09-05T13:26:00.638257+08:00,toolagent,qwen-awq,nvme,17117,16,1882897,332276,950894,3579,7,0.3583,20260905-131229-m5p-feat-toolagent-qwen-awq,sym_l2,log_delta_2,12307.34
20260905-132559-m5p-train-toolagent-qwen-awq,2026-09-05T13:26:00.638257+08:00,toolagent,qwen-awq,nvme,17117,16,1882897,332276,950894,3579,7,0.3583,20260905-131229-m5p-feat-toolagent-qwen-awq,sym_l2,log_delta_3,8466.34
20260905-132559-m5p-train-toolagent-qwen-awq,2026-09-05T13:26:00.638257+08:00,toolagent,qwen-awq,nvme,17117,16,1882897,332276,950894,3579,7,0.3583,20260905-131229-m5p-feat-toolagent-qwen-awq,sym_l2,log_delta_4,3619.57
20260905-132559-m5p-train-toolagent-qwen-awq,2026-09-05T13:26:00.638257+08:00,toolagent,qwen-awq,nvme,17117,16,1882897,332276,950894,3579,7,0.3583,20260905-131229-m5p-feat-toolagent-qwen-awq,sym_l2,log_delta_5,24834.69
20260905-132559-m5p-train-toolagent-qwen-awq,2026-09-05T13:26:00.638257+08:00,toolagent,qwen-awq,nvme,17117,16,1882897,332276,950894,3579,7,0.3583,20260905-131229-m5p-feat-toolagent-qwen-awq,sym_l2,log_delta_6,4559.22
20260905-132559-m5p-train-toolagent-qwen-awq,2026-09-05T13:26:00.638257+08:00,toolagent,qwen-awq,nvme,17117,16,1882897,332276,950894,3579,7,0.3583,20260905-131229-m5p-feat-toolagent-qwen-awq,sym_l2,log_delta_7,209102.47
20260905-132559-m5p-train-toolagent-qwen-awq,2026-09-05T13:26:00.638257+08:00,toolagent,qwen-awq,nvme,17117,16,1882897,332276,950894,3579,7,0.3583,20260905-131229-m5p-feat-toolagent-qwen-awq,sym_l2,log_delta_8,4093.99
20260905-132559-m5p-train-toolagent-qwen-awq,2026-09-05T13:26:00.638257+08:00,toolagent,qwen-awq,nvme,17117,16,1882897,332276,950894,3579,7,0.3583,20260905-131229-m5p-feat-toolagent-qwen-awq,sym_l2,log_delta_9,23361.52
20260905-132559-m5p-train-toolagent-qwen-awq,2026-09-05T13:26:00.638257+08:00,toolagent,qwen-awq,nvme,17117,16,1882897,332276,950894,3579,7,0.3583,20260905-131229-m5p-feat-toolagent-qwen-awq,sym_l2,log_delta_10,3428.59
20260905-132559-m5p-train-toolagent-qwen-awq,2026-09-05T13:26:00.638257+08:00,toolagent,qwen-awq,nvme,17117,16,1882897,332276,950894,3579,7,0.3583,20260905-131229-m5p-feat-toolagent-qwen-awq,sym_l2,log_delta_11,63038.38
20260905-132559-m5p-train-toolagent-qwen-awq,2026-09-05T13:26:00.638257+08:00,toolagent,qwen-awq,nvme,17117,16,1882897,332276,950894,3579,7,0.3583,20260905-131229-m5p-feat-toolagent-qwen-awq,sym_l2,log_delta_12,7549.02
20260905-132559-m5p-train-toolagent-qwen-awq,2026-09-05T13:26:00.638257+08:00,toolagent,qwen-awq,nvme,17117,16,1882897,332276,950894,3579,7,0.3583,20260905-131229-m5p-feat-toolagent-qwen-awq,sym_l2,log_delta_13,7392.13
20260905-132559-m5p-train-toolagent-qwen-awq,2026-09-05T13:26:00.638257+08:00,toolagent,qwen-awq,nvme,17117,16,1882897,332276,950894,3579,7,0.3583,20260905-131229-m5p-feat-toolagent-qwen-awq,sym_l2,log_delta_14,3835.27
20260905-132559-m5p-train-toolagent-qwen-awq,2026-09-05T13:26:00.638257+08:00,toolagent,qwen-awq,nvme,17117,16,1882897,332276,950894,3579,7,0.3583,20260905-131229-m5p-feat-toolagent-qwen-awq,sym_l2,log_delta_15,8844.6
20260905-132559-m5p-train-toolagent-qwen-awq,2026-09-05T13:26:00.638257+08:00,toolagent,qwen-awq,nvme,17117,16,1882897,332276,950894,3579,7,0.3583,20260905-131229-m5p-feat-toolagent-qwen-awq,sym_l2,log_delta_16,135657.87
20260905-132559-m5p-train-toolagent-qwen-awq,2026-09-05T13:26:00.638257+08:00,toolagent,qwen-awq,nvme,17117,16,1882897,332276,950894,3579,7,0.3583,20260905-131229-m5p-feat-toolagent-qwen-awq,sym_l2,edc_0,10140.12
20260905-132559-m5p-train-toolagent-qwen-awq,2026-09-05T13:26:00.638257+08:00,toolagent,qwen-awq,nvme,17117,16,1882897,332276,950894,3579,7,0.3583,20260905-131229-m5p-feat-toolagent-qwen-awq,sym_l2,edc_1,2529.77
20260905-132559-m5p-train-toolagent-qwen-awq,2026-09-05T13:26:00.638257+08:00,toolagent,qwen-awq,nvme,17117,16,1882897,332276,950894,3579,7,0.3583,20260905-131229-m5p-feat-toolagent-qwen-awq,sym_l2,edc_2,1238978.07
20260905-132559-m5p-train-toolagent-qwen-awq,2026-09-05T13:26:00.638257+08:00,toolagent,qwen-awq,nvme,17117,16,1882897,332276,950894,3579,7,0.3583,20260905-131229-m5p-feat-toolagent-qwen-awq,sym_l2,edc_3,3832.88
20260905-132559-m5p-train-toolagent-qwen-awq,2026-09-05T13:26:00.638257+08:00,toolagent,qwen-awq,nvme,17117,16,1882897,332276,950894,3579,7,0.3583,20260905-131229-m5p-feat-toolagent-qwen-awq,sym_l2,edc_4,7954.74
20260905-132559-m5p-train-toolagent-qwen-awq,2026-09-05T13:26:00.638257+08:00,toolagent,qwen-awq,nvme,17117,16,1882897,332276,950894,3579,7,0.3583,20260905-131229-m5p-feat-toolagent-qwen-awq,sym_l2,edc_5,20627653.28
20260905-132559-m5p-train-toolagent-qwen-awq,2026-09-05T13:26:00.638257+08:00,toolagent,qwen-awq,nvme,17117,16,1882897,332276,950894,3579,7,0.3583,20260905-131229-m5p-feat-toolagent-qwen-awq,sym_l2,edc_6,6889370.19
20260905-132559-m5p-train-toolagent-qwen-awq,2026-09-05T13:26:00.638257+08:00,toolagent,qwen-awq,nvme,17117,16,1882897,332276,950894,3579,7,0.3583,20260905-131229-m5p-feat-toolagent-qwen-awq,sym_l2,edc_7,55478.52
20260905-132559-m5p-train-toolagent-qwen-awq,2026-09-05T13:26:00.638257+08:00,toolagent,qwen-awq,nvme,17117,16,1882897,332276,950894,3579,7,0.3583,20260905-131229-m5p-feat-toolagent-qwen-awq,sym_l2,edc_8,0.0
20260905-132559-m5p-train-toolagent-qwen-awq,2026-09-05T13:26:00.638257+08:00,toolagent,qwen-awq,nvme,17117,16,1882897,332276,950894,3579,7,0.3583,20260905-131229-m5p-feat-toolagent-qwen-awq,sym_l2,edc_9,21024.61
20260905-132559-m5p-train-toolagent-qwen-awq,2026-09-05T13:26:00.638257+08:00,toolagent,qwen-awq,nvme,17117,16,1882897,332276,950894,3579,7,0.3583,20260905-131229-m5p-feat-toolagent-qwen-awq,sym_l2,pos_tokens,0.0
20260905-132559-m5p-train-toolagent-qwen-awq,2026-09-05T13:26:00.638257+08:00,toolagent,qwen-awq,nvme,17117,16,1882897,332276,950894,3579,7,0.3583,20260905-131229-m5p-feat-toolagent-qwen-awq,sym_l2,pos_frac,7585.99
20260905-132559-m5p-train-toolagent-qwen-awq,2026-09-05T13:26:00.638257+08:00,toolagent,qwen-awq,nvme,17117,16,1882897,332276,950894,3579,7,0.3583,20260905-131229-m5p-feat-toolagent-qwen-awq,sym_l2,req_len_tokens,295108.78
20260905-132559-m5p-train-toolagent-qwen-awq,2026-09-05T13:26:00.638257+08:00,toolagent,qwen-awq,nvme,17117,16,1882897,332276,950894,3579,7,0.3583,20260905-131229-m5p-feat-toolagent-qwen-awq,sym_l2,last_pos_tokens,2368.93
20260905-132559-m5p-train-toolagent-qwen-awq,2026-09-05T13:26:00.638257+08:00,toolagent,qwen-awq,nvme,17117,16,1882897,332276,950894,3579,7,0.3583,20260905-131229-m5p-feat-toolagent-qwen-awq,sym_l2,pos_delta_tokens,0.0
20260905-132559-m5p-train-toolagent-qwen-awq,2026-09-05T13:26:00.638257+08:00,toolagent,qwen-awq,nvme,17117,16,1882897,332276,950894,3579,7,0.3583,20260905-131229-m5p-feat-toolagent-qwen-awq,sym_l2,req_gap,19133.82
20260905-132559-m5p-train-toolagent-qwen-awq,2026-09-05T13:26:00.638257+08:00,toolagent,qwen-awq,nvme,17117,16,1882897,332276,950894,3579,7,0.3583,20260905-131229-m5p-feat-toolagent-qwen-awq,cost_l2,n_acc,69156.15
20260905-132559-m5p-train-toolagent-qwen-awq,2026-09-05T13:26:00.638257+08:00,toolagent,qwen-awq,nvme,17117,16,1882897,332276,950894,3579,7,0.3583,20260905-131229-m5p-feat-toolagent-qwen-awq,cost_l2,log_age_since_first,118030.49
20260905-132559-m5p-train-toolagent-qwen-awq,2026-09-05T13:26:00.638257+08:00,toolagent,qwen-awq,nvme,17117,16,1882897,332276,950894,3579,7,0.3583,20260905-131229-m5p-feat-toolagent-qwen-awq,cost_l2,log_delta_1,694074.41
20260905-132559-m5p-train-toolagent-qwen-awq,2026-09-05T13:26:00.638257+08:00,toolagent,qwen-awq,nvme,17117,16,1882897,332276,950894,3579,7,0.3583,20260905-131229-m5p-feat-toolagent-qwen-awq,cost_l2,log_delta_2,119872.26
20260905-132559-m5p-train-toolagent-qwen-awq,2026-09-05T13:26:00.638257+08:00,toolagent,qwen-awq,nvme,17117,16,1882897,332276,950894,3579,7,0.3583,20260905-131229-m5p-feat-toolagent-qwen-awq,cost_l2,log_delta_3,127173.26
20260905-132559-m5p-train-toolagent-qwen-awq,2026-09-05T13:26:00.638257+08:00,toolagent,qwen-awq,nvme,17117,16,1882897,332276,950894,3579,7,0.3583,20260905-131229-m5p-feat-toolagent-qwen-awq,cost_l2,log_delta_4,138798.38
20260905-132559-m5p-train-toolagent-qwen-awq,2026-09-05T13:26:00.638257+08:00,toolagent,qwen-awq,nvme,17117,16,1882897,332276,950894,3579,7,0.3583,20260905-131229-m5p-feat-toolagent-qwen-awq,cost_l2,log_delta_5,687028.05
20260905-132559-m5p-train-toolagent-qwen-awq,2026-09-05T13:26:00.638257+08:00,toolagent,qwen-awq,nvme,17117,16,1882897,332276,950894,3579,7,0.3583,20260905-131229-m5p-feat-toolagent-qwen-awq,cost_l2,log_delta_6,29341.8
20260905-132559-m5p-train-toolagent-qwen-awq,2026-09-05T13:26:00.638257+08:00,toolagent,qwen-awq,nvme,17117,16,1882897,332276,950894,3579,7,0.3583,20260905-131229-m5p-feat-toolagent-qwen-awq,cost_l2,log_delta_7,2509825.25
20260905-132559-m5p-train-toolagent-qwen-awq,2026-09-05T13:26:00.638257+08:00,toolagent,qwen-awq,nvme,17117,16,1882897,332276,950894,3579,7,0.3583,20260905-131229-m5p-feat-toolagent-qwen-awq,cost_l2,log_delta_8,109302.96
20260905-132559-m5p-train-toolagent-qwen-awq,2026-09-05T13:26:00.638257+08:00,toolagent,qwen-awq,nvme,17117,16,1882897,332276,950894,3579,7,0.3583,20260905-131229-m5p-feat-toolagent-qwen-awq,cost_l2,log_delta_9,342907.2
20260905-132559-m5p-train-toolagent-qwen-awq,2026-09-05T13:26:00.638257+08:00,toolagent,qwen-awq,nvme,17117,16,1882897,332276,950894,3579,7,0.3583,20260905-131229-m5p-feat-toolagent-qwen-awq,cost_l2,log_delta_10,54289.01
20260905-132559-m5p-train-toolagent-qwen-awq,2026-09-05T13:26:00.638257+08:00,toolagent,qwen-awq,nvme,17117,16,1882897,332276,950894,3579,7,0.3583,20260905-131229-m5p-feat-toolagent-qwen-awq,cost_l2,log_delta_11,1113920.17
20260905-132559-m5p-train-toolagent-qwen-awq,2026-09-05T13:26:00.638257+08:00,toolagent,qwen-awq,nvme,17117,16,1882897,332276,950894,3579,7,0.3583,20260905-131229-m5p-feat-toolagent-qwen-awq,cost_l2,log_delta_12,161744.41
20260905-132559-m5p-train-toolagent-qwen-awq,2026-09-05T13:26:00.638257+08:00,toolagent,qwen-awq,nvme,17117,16,1882897,332276,950894,3579,7,0.3583,20260905-131229-m5p-feat-toolagent-qwen-awq,cost_l2,log_delta_13,196379.22
20260905-132559-m5p-train-toolagent-qwen-awq,2026-09-05T13:26:00.638257+08:00,toolagent,qwen-awq,nvme,17117,16,1882897,332276,950894,3579,7,0.3583,20260905-131229-m5p-feat-toolagent-qwen-awq,cost_l2,log_delta_14,68179.48
20260905-132559-m5p-train-toolagent-qwen-awq,2026-09-05T13:26:00.638257+08:00,toolagent,qwen-awq,nvme,17117,16,1882897,332276,950894,3579,7,0.3583,20260905-131229-m5p-feat-toolagent-qwen-awq,cost_l2,log_delta_15,101725.26
20260905-132559-m5p-train-toolagent-qwen-awq,2026-09-05T13:26:00.638257+08:00,toolagent,qwen-awq,nvme,17117,16,1882897,332276,950894,3579,7,0.3583,20260905-131229-m5p-feat-toolagent-qwen-awq,cost_l2,log_delta_16,1374033.99
20260905-132559-m5p-train-toolagent-qwen-awq,2026-09-05T13:26:00.638257+08:00,toolagent,qwen-awq,nvme,17117,16,1882897,332276,950894,3579,7,0.3583,20260905-131229-m5p-feat-toolagent-qwen-awq,cost_l2,edc_0,145595.19
20260905-132559-m5p-train-toolagent-qwen-awq,2026-09-05T13:26:00.638257+08:00,toolagent,qwen-awq,nvme,17117,16,1882897,332276,950894,3579,7,0.3583,20260905-131229-m5p-feat-toolagent-qwen-awq,cost_l2,edc_1,56235.73
20260905-132559-m5p-train-toolagent-qwen-awq,2026-09-05T13:26:00.638257+08:00,toolagent,qwen-awq,nvme,17117,16,1882897,332276,950894,3579,7,0.3583,20260905-131229-m5p-feat-toolagent-qwen-awq,cost_l2,edc_2,18085918.28
20260905-132559-m5p-train-toolagent-qwen-awq,2026-09-05T13:26:00.638257+08:00,toolagent,qwen-awq,nvme,17117,16,1882897,332276,950894,3579,7,0.3583,20260905-131229-m5p-feat-toolagent-qwen-awq,cost_l2,edc_3,114329.51
20260905-132559-m5p-train-toolagent-qwen-awq,2026-09-05T13:26:00.638257+08:00,toolagent,qwen-awq,nvme,17117,16,1882897,332276,950894,3579,7,0.3583,20260905-131229-m5p-feat-toolagent-qwen-awq,cost_l2,edc_4,194648.46
20260905-132559-m5p-train-toolagent-qwen-awq,2026-09-05T13:26:00.638257+08:00,toolagent,qwen-awq,nvme,17117,16,1882897,332276,950894,3579,7,0.3583,20260905-131229-m5p-feat-toolagent-qwen-awq,cost_l2,edc_5,322313677.87
20260905-132559-m5p-train-toolagent-qwen-awq,2026-09-05T13:26:00.638257+08:00,toolagent,qwen-awq,nvme,17117,16,1882897,332276,950894,3579,7,0.3583,20260905-131229-m5p-feat-toolagent-qwen-awq,cost_l2,edc_6,106726214.53
20260905-132559-m5p-train-toolagent-qwen-awq,2026-09-05T13:26:00.638257+08:00,toolagent,qwen-awq,nvme,17117,16,1882897,332276,950894,3579,7,0.3583,20260905-131229-m5p-feat-toolagent-qwen-awq,cost_l2,edc_7,619106.23
20260905-132559-m5p-train-toolagent-qwen-awq,2026-09-05T13:26:00.638257+08:00,toolagent,qwen-awq,nvme,17117,16,1882897,332276,950894,3579,7,0.3583,20260905-131229-m5p-feat-toolagent-qwen-awq,cost_l2,edc_8,51817.47
20260905-132559-m5p-train-toolagent-qwen-awq,2026-09-05T13:26:00.638257+08:00,toolagent,qwen-awq,nvme,17117,16,1882897,332276,950894,3579,7,0.3583,20260905-131229-m5p-feat-toolagent-qwen-awq,cost_l2,edc_9,310901.63
20260905-132559-m5p-train-toolagent-qwen-awq,2026-09-05T13:26:00.638257+08:00,toolagent,qwen-awq,nvme,17117,16,1882897,332276,950894,3579,7,0.3583,20260905-131229-m5p-feat-toolagent-qwen-awq,cost_l2,pos_tokens,0.0
20260905-132559-m5p-train-toolagent-qwen-awq,2026-09-05T13:26:00.638257+08:00,toolagent,qwen-awq,nvme,17117,16,1882897,332276,950894,3579,7,0.3583,20260905-131229-m5p-feat-toolagent-qwen-awq,cost_l2,pos_frac,82476.5
20260905-132559-m5p-train-toolagent-qwen-awq,2026-09-05T13:26:00.638257+08:00,toolagent,qwen-awq,nvme,17117,16,1882897,332276,950894,3579,7,0.3583,20260905-131229-m5p-feat-toolagent-qwen-awq,cost_l2,req_len_tokens,3664145.93
20260905-132559-m5p-train-toolagent-qwen-awq,2026-09-05T13:26:00.638257+08:00,toolagent,qwen-awq,nvme,17117,16,1882897,332276,950894,3579,7,0.3583,20260905-131229-m5p-feat-toolagent-qwen-awq,cost_l2,last_pos_tokens,28278.1
20260905-132559-m5p-train-toolagent-qwen-awq,2026-09-05T13:26:00.638257+08:00,toolagent,qwen-awq,nvme,17117,16,1882897,332276,950894,3579,7,0.3583,20260905-131229-m5p-feat-toolagent-qwen-awq,cost_l2,pos_delta_tokens,0.0
20260905-132559-m5p-train-toolagent-qwen-awq,2026-09-05T13:26:00.638257+08:00,toolagent,qwen-awq,nvme,17117,16,1882897,332276,950894,3579,7,0.3583,20260905-131229-m5p-feat-toolagent-qwen-awq,cost_l2,req_gap,389484.78
20260905-132613-m5p-train-conversation-qwen-awq,2026-09-05T13:26:13.917779+08:00,conversation,qwen-awq,nvme,17117,16,1341713,236773,678219,4022,7,0.0451,20260905-131229-m5p-feat-conversation-qwen-awq,sym_l2,n_acc,2477.92
20260905-132613-m5p-train-conversation-qwen-awq,2026-09-05T13:26:13.917779+08:00,conversation,qwen-awq,nvme,17117,16,1341713,236773,678219,4022,7,0.0451,20260905-131229-m5p-feat-conversation-qwen-awq,sym_l2,log_age_since_first,432.89
20260905-132613-m5p-train-conversation-qwen-awq,2026-09-05T13:26:13.917779+08:00,conversation,qwen-awq,nvme,17117,16,1341713,236773,678219,4022,7,0.0451,20260905-131229-m5p-feat-conversation-qwen-awq,sym_l2,log_delta_1,144.55
20260905-132613-m5p-train-conversation-qwen-awq,2026-09-05T13:26:13.917779+08:00,conversation,qwen-awq,nvme,17117,16,1341713,236773,678219,4022,7,0.0451,20260905-131229-m5p-feat-conversation-qwen-awq,sym_l2,log_delta_2,9.79
20260905-132613-m5p-train-conversation-qwen-awq,2026-09-05T13:26:13.917779+08:00,conversation,qwen-awq,nvme,17117,16,1341713,236773,678219,4022,7,0.0451,20260905-131229-m5p-feat-conversation-qwen-awq,sym_l2,log_delta_3,0.0
20260905-132613-m5p-train-conversation-qwen-awq,2026-09-05T13:26:13.917779+08:00,conversation,qwen-awq,nvme,17117,16,1341713,236773,678219,4022,7,0.0451,20260905-131229-m5p-feat-conversation-qwen-awq,sym_l2,log_delta_4,0.0
20260905-132613-m5p-train-conversation-qwen-awq,2026-09-05T13:26:13.917779+08:00,conversation,qwen-awq,nvme,17117,16,1341713,236773,678219,4022,7,0.0451,20260905-131229-m5p-feat-conversation-qwen-awq,sym_l2,log_delta_5,1779.31
20260905-132613-m5p-train-conversation-qwen-awq,2026-09-05T13:26:13.917779+08:00,conversation,qwen-awq,nvme,17117,16,1341713,236773,678219,4022,7,0.0451,20260905-131229-m5p-feat-conversation-qwen-awq,sym_l2,log_delta_6,524.71
20260905-132613-m5p-train-conversation-qwen-awq,2026-09-05T13:26:13.917779+08:00,conversation,qwen-awq,nvme,17117,16,1341713,236773,678219,4022,7,0.0451,20260905-131229-m5p-feat-conversation-qwen-awq,sym_l2,log_delta_7,15935.71
