run_id,ts,sim_version,trace,model_profile,device,segment,first_request,requests,accesses,gpu_blocks,cpu_gib,ssd_gib,lookup,prefetch,drop_cost_rule,ordering,tie_width,tier_order,workload,decode,window_accesses,features_run,train_run,policy,total_ms,prefill_ms,decode_ms,gpu_hits,cpu_hits,ssd_hits,recompute,cpu_writes,ssd_writes,ssd_write_mibps,write_feasible,device_write_mibps,best_baseline,vs_best_baseline_pct,oracle_headroom_pct,headroom_captured_pct
20260905-205953-m5p-policy-toolagent-qwen-awq,2026-09-05T20:59:53.474159+08:00,fbea1a98,lc32ks,qwen-awq,nvme,test,1947,882,1841616,17117,24.0,512.0,prefix,1,block,predicted,0.0,predicted,longctx-session,0,102702,20260905-143910-m5p-feat-lc32ks-qwen-awq,20260905-144009-m5p-train-lc32ks-qwen-awq,cpu_arc,2474560.34,2474560.34,0.0,747014,737997,0,356605,1077485,0,,,2512.0,cpu_lru,-2.166,13.926,-15.55
20260905-205953-m5p-policy-toolagent-qwen-awq,2026-09-05T20:59:53.474221+08:00,fbea1a98,lc32ks,qwen-awq,nvme,test,1947,882,1841616,17117,24.0,512.0,prefix,1,block,predicted,0.0,predicted,longctx-session,0,102702,20260905-143910-m5p-feat-lc32ks-qwen-awq,20260905-144009-m5p-train-lc32ks-qwen-awq,tier_fs,2506686.29,2506686.29,0.0,788480,704512,45056,303568,1036019,303421,,,2512.0,cpu_lru,-3.492,13.926,-25.08
20260905-205953-m5p-policy-toolagent-qwen-awq,2026-09-05T20:59:53.474280+08:00,fbea1a98,lc32ks,qwen-awq,nvme,test,1947,882,1841616,17117,24.0,512.0,prefix,1,block,predicted,0.0,predicted,longctx-session,0,102702,20260905-143910-m5p-feat-lc32ks-qwen-awq,20260905-144009-m5p-train-lc32ks-qwen-awq,tiara_sym_l2_blockcost,10187353.13,10187353.13,0.0,141841,149833,0,1549942,223632,0,,,2512.0,cpu_lru,-320.599,13.926,-2302.11
20260905-205953-m5p-policy-toolagent-qwen-awq,2026-09-05T20:59:53.474340+08:00,fbea1a98,lc32ks,qwen-awq,nvme,test,1947,882,1841616,17117,24.0,512.0,prefix,1,block,predicted,0.0,predicted,longctx-session,0,102702,20260905-143910-m5p-feat-lc32ks-qwen-awq,20260905-144009-m5p-train-lc32ks-qwen-awq,oracle,2084794.13,2084794.13,0.0,1286921,251127,0,303568,251127,0,,,2512.0,cpu_lru,13.926,13.926,
20260905-210008-m5p-policy-toolagent-qwen-awq,2026-09-05T21:00:08.092156+08:00,fbea1a98,lc128ks,qwen-awq,nvme,test,186,92,768660,17117,24.0,512.0,prefix,1,block,predicted,0.0,predicted,longctx-session,0,102702,20260905-143141-m5p-feat-lc128ks-qwen-awq,20260905-143319-m5p-train-lc128ks-qwen-awq,full_gpu,6127520.06,6127520.06,0.0,376832,0,0,391828,0,0,,,2512.0,tier_fs,-271.458,0.0,
20260905-210008-m5p-policy-toolagent-qwen-awq,2026-09-05T21:00:08.092268+08:00,fbea1a98,lc128ks,qwen-awq,nvme,test,186,92,768660,17117,24.0,512.0,prefix,1,block,predicted,0.0,predicted,longctx-session,0,102702,20260905-143141-m5p-feat-lc128ks-qwen-awq,20260905-143319-m5p-train-lc128ks-qwen-awq,cpu_lru,1773974.35,1773974.35,0.0,376832,286720,0,105108,374711,0,,,2512.0,tier_fs,-7.54,0.0,
20260905-210008-m5p-policy-toolagent-qwen-awq,2026-09-05T21:00:08.092296+08:00,fbea1a98,lc128ks,qwen-awq,nvme,test,186,92,768660,17117,24.0,512.0,prefix,1,block,predicted,0.0,predicted,longctx-session,0,102702,20260905-143141-m5p-feat-lc128ks-qwen-awq,20260905-143319-m5p-train-lc128ks-qwen-awq,cpu_arc,1773974.35,1773974.35,0.0,362099,301453,0,105108,389444,0,,,2512.0,tier_fs,-7.54,0.0,
20260905-210008-m5p-policy-toolagent-qwen-awq,2026-09-05T21:00:08.092318+08:00,fbea1a98,lc128ks,qwen-awq,nvme,test,186,92,768660,17117,24.0,512.0,prefix,1,block,predicted,0.0,predicted,longctx-session,0,102702,20260905-143141-m5p-feat-lc128ks-qwen-awq,20260905-143319-m5p-train-lc128ks-qwen-awq,tier_fs,1649587.33,1649587.33,0.0,376832,286720,8192,96916,374711,59905,,,2512.0,tier_fs,0.0,0.0,
20260905-210008-m5p-policy-toolagent-qwen-awq,2026-09-05T21:00:08.092339+08:00,fbea1a98,lc128ks,qwen-awq,nvme,test,186,92,768660,17117,24.0,512.0,prefix,1,block,predicted,0.0,predicted,longctx-session,0,102702,20260905-143141-m5p-feat-lc128ks-qwen-awq,20260905-143319-m5p-train-lc128ks-qwen-awq,tiara_sym_l2_blockcost,6827883.5,6827883.5,0.0,108506,249183,2478,408493,279660,263880,,,2512.0,tier_fs,-313.915,0.0,
20260905-210008-m5p-policy-toolagent-qwen-awq,2026-09-05T21:00:08.092361+08:00,fbea1a98,lc128ks,qwen-awq,nvme,test,186,92,768660,17117,24.0,512.0,prefix,1,block,predicted,0.0,predicted,longctx-session,0,102702,20260905-143141-m5p-feat-lc128ks-qwen-awq,20260905-143319-m5p-train-lc128ks-qwen-awq,oracle,1649587.33,1649587.33,0.0,517433,154311,0,96916,154311,0,,,2512.0,tier_fs,0.0,0.0,
20260905-210016-m5p-policy-toolagent-qwen-awq,2026-09-05T21:00:16.578469+08:00,fbea1a98,lc128kz,qwen-awq,nvme,test,76,44,367620,17117,24.0,512.0,prefix,1,tail,predicted,1.0,predicted,longctx-zipf,0,102702,20260905-143044-m5p-feat-lc128kz-qwen-awq,20260905-143310-m5p-train-lc128kz-qwen-awq,full_gpu,3925649.23,3925649.23,0.0,114688,0,0,252932,0,0,,,2512.0,tier_fs,-104.995,18.813,-558.11
20260905-210016-m5p-policy-toolagent-qwen-awq,2026-09-05T21:00:16.578551+08:00,fbea1a98,lc128kz,qwen-awq,nvme,test,76,44,367620,17117,24.0,512.0,prefix,1,tail,predicted,1.0,predicted,longctx-zipf,0,102702,20260905-143044-m5p-feat-lc128kz-qwen-awq,20260905-143310-m5p-train-lc128kz-qwen-awq,cpu_lru,2433004.99,2433004.99,0.0,114688,98304,0,154628,235815,0,,,2512.0,tier_fs,-27.05,18.813,-143.79
20260905-210016-m5p-policy-toolagent-qwen-awq,2026-09-05T21:00:16.578579+08:00,fbea1a98,lc128kz,qwen-awq,nvme,test,76,44,367620,17117,24.0,512.0,prefix,1,tail,predicted,1.0,predicted,longctx-zipf,0,102702,20260905-143044-m5p-feat-lc128kz-qwen-awq,20260905-143310-m5p-train-lc128kz-qwen-awq,cpu_arc,2557392.01,2557392.01,0.0,106903,97897,0,162820,239260,0,,,2512.0,tier_fs,-33.546,18.813,-178.31
20260905-210016-m5p-policy-toolagent-qwen-awq,2026-09-05T21:00:16.578597+08:00,fbea1a98,lc128kz,qwen-awq,nvme,test,76,44,367620,17117,24.0,512.0,prefix,1,tail,predicted,1.0,predicted,longctx-zipf,0,102702,20260905-143044-m5p-feat-lc128kz-qwen-awq,20260905-143310-m5p-train-lc128kz-qwen-awq,tier_fs,1914996.27,1914996.27,0.0,114688,98304,65536,89092,235815,109425,,,2512.0,tier_fs,0.0,18.813,0.0
20260905-210016-m5p-policy-toolagent-qwen-awq,2026-09-05T21:00:16.578616+08:00,fbea1a98,lc128kz,qwen-awq,nvme,test,76,44,367620,17117,24.0,512.0,prefix,1,tail,predicted,1.0,predicted,longctx-zipf,0,102702,20260905-143044-m5p-feat-lc128kz-qwen-awq,20260905-143310-m5p-train-lc128kz-qwen-awq,tiara_sym_l2_tie1,2096059.5,2096059.5,0.0,114688,85932,77908,89092,114759,121797,,,2512.0,tier_fs,-9.455,18.813,-50.26
20260905-210016-m5p-policy-toolagent-qwen-awq,2026-09-05T21:00:16.578634+08:00,fbea1a98,lc128kz,qwen-awq,nvme,test,76,44,367620,17117,24.0,512.0,prefix,1,tail,predicted,1.0,predicted,longctx-zipf,0,102702,20260905-143044-m5p-feat-lc128kz-qwen-awq,20260905-143310-m5p-train-lc128kz-qwen-awq,oracle,1554736.24,1554736.24,0.0,175697,90690,12141,89092,98882,12141,,,2512.0,tier_fs,18.813,18.813,
20260905-210025-m5p-policy-toolagent-qwen-awq,2026-09-05T21:00:25.171527+08:00,fbea1a98,lc128kz,qwen-awq,nvme,test,76,44,367620,17117,24.0,512.0,prefix,1,tail,predicted,4.0,predicted,longctx-zipf,0,102702,20260905-143044-m5p-feat-lc128kz-qwen-awq,20260905-143310-m5p-train-lc128kz-qwen-awq,full_gpu,3925649.23,3925649.23,0.0,114688,0,0,252932,0,0,,,2512.0,tier_fs,-104.995,18.813,-558.11
20260905-210025-m5p-policy-toolagent-qwen-awq,2026-09-05T21:00:25.171604+08:00,fbea1a98,lc128kz,qwen-awq,nvme,test,76,44,367620,17117,24.0,512.0,prefix,1,tail,predicted,4.0,predicted,longctx-zipf,0,102702,20260905-143044-m5p-feat-lc128kz-qwen-awq,20260905-143310-m5p-train-lc128kz-qwen-awq,cpu_lru,2433004.99,2433004.99,0.0,114688,98304,0,154628,235815,0,,,2512.0,tier_fs,-27.05,18.813,-143.79
20260905-210025-m5p-policy-toolagent-qwen-awq,2026-09-05T21:00:25.171628+08:00,fbea1a98,lc128kz,qwen-awq,nvme,test,76,44,367620,17117,24.0,512.0,prefix,1,tail,predicted,4.0,predicted,longctx-zipf,0,102702,20260905-143044-m5p-feat-lc128kz-qwen-awq,20260905-143310-m5p-train-lc128kz-qwen-awq,cpu_arc,2557392.01,2557392.01,0.0,106903,97897,0,162820,239260,0,,,2512.0,tier_fs,-33.546,18.813,-178.31
20260905-210025-m5p-policy-toolagent-qwen-awq,2026-09-05T21:00:25.171649+08:00,fbea1a98,lc128kz,qwen-awq,nvme,test,76,44,367620,17117,24.0,512.0,prefix,1,tail,predicted,4.0,predicted,longctx-zipf,0,102702,20260905-143044-m5p-feat-lc128kz-qwen-awq,20260905-143310-m5p-train-lc128kz-qwen-awq,tier_fs,1914996.27,1914996.27,0.0,114688,98304,65536,89092,235815,109425,,,2512.0,tier_fs,0.0,18.813,0.0
20260905-210025-m5p-policy-toolagent-qwen-awq,2026-09-05T21:00:25.171666+08:00,fbea1a98,lc128kz,qwen-awq,nvme,test,76,44,367620,17117,24.0,512.0,prefix,1,tail,predicted,4.0,predicted,longctx-zipf,0,102702,20260905-143044-m5p-feat-lc128kz-qwen-awq,20260905-143310-m5p-train-lc128kz-qwen-awq,tiara_sym_l2_tie4,2096059.5,2096059.5,0.0,114688,85932,77908,89092,114759,121797,,,2512.0,tier_fs,-9.455,18.813,-50.26
20260905-210025-m5p-policy-toolagent-qwen-awq,2026-09-05T21:00:25.171686+08:00,fbea1a98,lc128kz,qwen-awq,nvme,test,76,44,367620,17117,24.0,512.0,prefix,1,tail,predicted,4.0,predicted,longctx-zipf,0,102702,20260905-143044-m5p-feat-lc128kz-qwen-awq,20260905-143310-m5p-train-lc128kz-qwen-awq,oracle,1554736.24,1554736.24,0.0,175697,90690,12141,89092,98882,12141,,,2512.0,tier_fs,18.813,18.813,
20260905-210100-m5p-policy-toolagent-qwen-awq,2026-09-05T21:01:00.035565+08:00,fbea1a98,lc32ks,qwen-awq,nvme,test,1947,882,1841616,17117,24.0,512.0,prefix,1,tail,predicted,1.0,predicted,longctx-session,0,102702,20260905-143910-m5p-feat-lc32ks-qwen-awq,20260905-144009-m5p-train-lc32ks-qwen-awq,full_gpu,6901987.68,6901987.68,0.0,788480,0,0,1053136,0,0,,,2512.0,cpu_lru,-184.958,13.926,-1328.12
20260905-210100-m5p-policy-toolagent-qwen-awq,2026-09-05T21:01:00.035713+08:00,fbea1a98,lc32ks,qwen-awq,nvme,test,1947,882,1841616,17117,24.0,512.0,prefix,1,tail,predicted,1.0,predicted,longctx-session,0,102702,20260905-143910-m5p-feat-lc32ks-qwen-awq,20260905-144009-m5p-train-lc32ks-qwen-awq,cpu_lru,2422104.04,2422104.04,0.0,788480,704512,0,348624,1036019,0,,,2512.0,cpu_lru,0.0,13.926,0.0
20260905-210100-m5p-policy-toolagent-qwen-awq,2026-09-05T21:01:00.035779+08:00,fbea1a98,lc32ks,qwen-awq,nvme,test,1947,882,1841616,17117,24.0,512.0,prefix,1,tail,predicted,1.0,predicted,longctx-session,0,102702,20260905-143910-m5p-feat-lc32ks-qwen-awq,20260905-144009-m5p-train-lc32ks-qwen-awq,cpu_arc,2474560.34,2474560.34,0.0,747014,737997,0,356605,1077485,0,,,2512.0,cpu_lru,-2.166,13.926,-15.55
20260905-210100-m5p-policy-toolagent-qwen-awq,2026-09-05T21:01:00.035841+08:00,fbea1a98,lc32ks,qwen-awq,nvme,test,1947,882,1841616,17117,24.0,512.0,prefix,1,tail,predicted,1.0,predicted,longctx-session,0,102702,20260905-143910-m5p-feat-lc32ks-qwen-awq,20260905-144009-m5p-train-lc32ks-qwen-awq,tier_fs,2506686.29,2506686.29,0.0,788480,704512,45056,303568,1036019,303421,,,2512.0,cpu_lru,-3.492,13.926,-25.08
20260905-210100-m5p-policy-toolagent-qwen-awq,2026-09-05T21:01:00.035919+08:00,fbea1a98,lc32ks,qwen-awq,nvme,test,1947,882,1841616,17117,24.0,512.0,prefix,1,tail,predicted,1.0,predicted,longctx-session,0,102702,20260905-143910-m5p-feat-lc32ks-qwen-awq,20260905-144009-m5p-train-lc32ks-qwen-awq,tiara_sym_l2_tie1,11149675.02,11149675.02,0.0,433876,105772,998400,303568,160498,1223401,,,2512.0,cpu_lru,-360.33,13.926,-2587.4
20260905-210100-m5p-policy-toolagent-qwen-awq,2026-09-05T21:01:00.035988+08:00,fbea1a98,lc32ks,qwen-awq,nvme,test,1947,882,1841616,17117,24.0,512.0,prefix,1,tail,predicted,1.0,predicted,longctx-session,0,102702,20260905-143910-m5p-feat-lc32ks-qwen-awq,20260905-144009-m5p-train-lc32ks-qwen-awq,oracle,2084794.13,2084794.13,0.0,1286921,251127,0,303568,251127,0,,,2512.0,cpu_lru,13.926,13.926,
20260905-210132-m5p-policy-toolagent-qwen-awq,2026-09-05T21:01:32.666627+08:00,fbea1a98,lc32ks,qwen-awq,nvme,test,1947,882,1841616,17117,24.0,512.0,prefix,1,tail,predicted,4.0,predicted,longctx-session,0,102702,20260905-143910-m5p-feat-lc32ks-qwen-awq,20260905-144009-m5p-train-lc32ks-qwen-awq,full_gpu,6901987.68,6901987.68,0.0,788480,0,0,1053136,0,0,,,2512.0,cpu_lru,-184.958,13.926,-1328.12
20260905-210132-m5p-policy-toolagent-qwen-awq,2026-09-05T21:01:32.666758+08:00,fbea1a98,lc32ks,qwen-awq,nvme,test,1947,882,1841616,17117,24.0,512.0,prefix,1,tail,predicted,4.0,predicted,longctx-session,0,102702,20260905-143910-m5p-feat-lc32ks-qwen-awq,20260905-144009-m5p-train-lc32ks-qwen-awq,cpu_lru,2422104.04,2422104.04,0.0,788480,704512,0,348624,1036019,0,,,2512.0,cpu_lru,0.0,13.926,0.0
20260905-210132-m5p-policy-toolagent-qwen-awq,2026-09-05T21:01:32.666827+08:00,fbea1a98,lc32ks,qwen-awq,nvme,test,1947,882,1841616,17117,24.0,512.0,prefix,1,tail,predicted,4.0,predicted,longctx-session,0,102702,20260905-143910-m5p-feat-lc32ks-qwen-awq,20260905-144009-m5p-train-lc32ks-qwen-awq,cpu_arc,2474560.34,2474560.34,0.0,747014,737997,0,356605,1077485,0,,,2512.0,cpu_lru,-2.166,13.926,-15.55
20260905-210132-m5p-policy-toolagent-qwen-awq,2026-09-05T21:01:32.666891+08:00,fbea1a98,lc32ks,qwen-awq,nvme,test,1947,882,1841616,17117,24.0,512.0,prefix,1,tail,predicted,4.0,predicted,longctx-session,0,102702,20260905-143910-m5p-feat-lc32ks-qwen-awq,20260905-144009-m5p-train-lc32ks-qwen-awq,tier_fs,2506686.29,2506686.29,0.0,788480,704512,45056,303568,1036019,303421,,,2512.0,cpu_lru,-3.492,13.926,-25.08
20260905-210132-m5p-policy-toolagent-qwen-awq,2026-09-05T21:01:32.666953+08:00,fbea1a98,lc32ks,qwen-awq,nvme,test,1947,882,1841616,17117,24.0,512.0,prefix,1,tail,predicted,4.0,predicted,longctx-session,0,102702,20260905-143910-m5p-feat-lc32ks-qwen-awq,20260905-144009-m5p-train-lc32ks-qwen-awq,tiara_sym_l2_tie4,8072934.65,8072934.65,0.0,788480,88042,661526,303568,134005,887667,,,2512.0,cpu_lru,-233.303,13.926,-1675.26
20260905-210132-m5p-policy-toolagent-qwen-awq,2026-09-05T21:01:32.667023+08:00,fbea1a98,lc32ks,qwen-awq,nvme,test,1947,882,1841616,17117,24.0,512.0,prefix,1,tail,predicted,4.0,predicted,longctx-session,0,102702,20260905-143910-m5p-feat-lc32ks-qwen-awq,20260905-144009-m5p-train-lc32ks-qwen-awq,oracle,2084794.13,2084794.13,0.0,1286921,251127,0,303568,251127,0,,,2512.0,cpu_lru,13.926,13.926,
20260905-210245-m5p-policy-toolagent-qwen-awq,2026-09-05T21:02:45.523759+08:00,fbea1a98,lc32ks,qwen-awq,nvme,test,1947,882,1841616,17117,24.0,512.0,prefix,1,tail,predicted,0.0,lru,longctx-session,0,102702,20260905-143910-m5p-feat-lc32ks-qwen-awq,20260905-144009-m5p-train-lc32ks-qwen-awq,full_gpu,6901987.68,6901987.68,0.0,788480,0,0,1053136,0,0,,,2512.0,cpu_lru,-184.958,13.926,-1328.12
20260905-210245-m5p-policy-toolagent-qwen-awq,2026-09-05T21:02:45.523889+08:00,fbea1a98,lc32ks,qwen-awq,nvme,test,1947,882,1841616,17117,24.0,512.0,prefix,1,tail,predicted,0.0,lru,longctx-session,0,102702,20260905-143910-m5p-feat-lc32ks-qwen-awq,20260905-144009-m5p-train-lc32ks-qwen-awq,cpu_lru,2422104.04,2422104.04,0.0,788480,704512,0,348624,1036019,0,,,2512.0,cpu_lru,0.0,13.926,0.0
20260905-210245-m5p-policy-toolagent-qwen-awq,2026-09-05T21:02:45.523957+08:00,fbea1a98,lc32ks,qwen-awq,nvme,test,1947,882,1841616,17117,24.0,512.0,prefix,1,tail,predicted,0.0,lru,longctx-session,0,102702,20260905-143910-m5p-feat-lc32ks-qwen-awq,20260905-144009-m5p-train-lc32ks-qwen-awq,cpu_arc,2474560.34,2474560.34,0.0,747014,737997,0,356605,1077485,0,,,2512.0,cpu_lru,-2.166,13.926,-15.55
20260905-210245-m5p-policy-toolagent-qwen-awq,2026-09-05T21:02:45.524027+08:00,fbea1a98,lc32ks,qwen-awq,nvme,test,1947,882,1841616,17117,24.0,512.0,prefix,1,tail,predicted,0.0,lru,longctx-session,0,102702,20260905-143910-m5p-feat-lc32ks-qwen-awq,20260905-144009-m5p-train-lc32ks-qwen-awq,tier_fs,2506686.29,2506686.29,0.0,788480,704512,45056,303568,1036019,303421,,,2512.0,cpu_lru,-3.492,13.926,-25.08
20260905-210245-m5p-policy-toolagent-qwen-awq,2026-09-05T21:02:45.524151+08:00,fbea1a98,lc32ks,qwen-awq,nvme,test,1947,882,1841616,17117,24.0,512.0,prefix,1,tail,predicted,0.0,lru,longctx-session,0,102702,20260905-143910-m5p-feat-lc32ks-qwen-awq,20260905-144009-m5p-train-lc32ks-qwen-awq,oracle,2084794.13,2084794.13,0.0,1286921,251127,0,303568,251127,0,,,2512.0,cpu_lru,13.926,13.926,
20260905-210259-m5p-policy-toolagent-qwen-awq,2026-09-05T21:02:59.739734+08:00,fbea1a98,lc128ks,qwen-awq,nvme,test,186,92,768660,17117,24.0,512.0,prefix,1,tail,predicted,0.0,lru,longctx-session,0,102702,20260905-143141-m5p-feat-lc128ks-qwen-awq,20260905-143319-m5p-train-lc128ks-qwen-awq,full_gpu,6127520.06,6127520.06,0.0,376832,0,0,391828,0,0,,,2512.0,tier_fs,-271.458,0.0,
20260905-210259-m5p-policy-toolagent-qwen-awq,2026-09-05T21:02:59.739831+08:00,fbea1a98,lc128ks,qwen-awq,nvme,test,186,92,768660,17117,24.0,512.0,prefix,1,tail,predicted,0.0,lru,longctx-session,0,102702,20260905-143141-m5p-feat-lc128ks-qwen-awq,20260905-143319-m5p-train-lc128ks-qwen-awq,cpu_lru,1773974.35,1773974.35,0.0,376832,286720,0,105108,374711,0,,,2512.0,tier_fs,-7.54,0.0,
20260905-210259-m5p-policy-toolagent-qwen-awq,2026-09-05T21:02:59.739860+08:00,fbea1a98,lc128ks,qwen-awq,nvme,test,186,92,768660,17117,24.0,512.0,prefix,1,tail,predicted,0.0,lru,longctx-session,0,102702,20260905-143141-m5p-feat-lc128ks-qwen-awq,20260905-143319-m5p-train-lc128ks-qwen-awq,cpu_arc,1773974.35,1773974.35,0.0,362099,301453,0,105108,389444,0,,,2512.0,tier_fs,-7.54,0.0,
20260905-210259-m5p-policy-toolagent-qwen-awq,2026-09-05T21:02:59.739883+08:00,fbea1a98,lc128ks,qwen-awq,nvme,test,186,92,768660,17117,24.0,512.0,prefix,1,tail,predicted,0.0,lru,longctx-session,0,102702,20260905-143141-m5p-feat-lc128ks-qwen-awq,20260905-143319-m5p-train-lc128ks-qwen-awq,tier_fs,1649587.33,1649587.33,0.0,376832,286720,8192,96916,374711,59905,,,2512.0,tier_fs,0.0,0.0,
20260905-210259-m5p-policy-toolagent-qwen-awq,2026-09-05T21:02:59.739922+08:00,fbea1a98,lc128ks,qwen-awq,nvme,test,186,92,768660,17117,24.0,512.0,prefix,1,tail,predicted,0.0,lru,longctx-session,0,102702,20260905-143141-m5p-feat-lc128ks-qwen-awq,20260905-143319-m5p-train-lc128ks-qwen-awq,oracle,1649587.33,1649587.33,0.0,517433,154311,0,96916,154311,0,,,2512.0,tier_fs,0.0,0.0,
20260905-210307-m5p-policy-toolagent-qwen-awq,2026-09-05T21:03:07.449654+08:00,fbea1a98,lc128kz,qwen-awq,nvme,test,76,44,367620,17117,24.0,512.0,prefix,1,tail,predicted,0.0,lru,longctx-zipf,0,102702,20260905-143044-m5p-feat-lc128kz-qwen-awq,20260905-143310-m5p-train-lc128kz-qwen-awq,full_gpu,3925649.23,3925649.23,0.0,114688,0,0,252932,0,0,,,2512.0,tier_fs,-104.995,18.813,-558.11
20260905-210307-m5p-policy-toolagent-qwen-awq,2026-09-05T21:03:07.449722+08:00,fbea1a98,lc128kz,qwen-awq,nvme,test,76,44,367620,17117,24.0,512.0,prefix,1,tail,predicted,0.0,lru,longctx-zipf,0,102702,20260905-143044-m5p-feat-lc128kz-qwen-awq,20260905-143310-m5p-train-lc128kz-qwen-awq,cpu_lru,2433004.99,2433004.99,0.0,114688,98304,0,154628,235815,0,,,2512.0,tier_fs,-27.05,18.813,-143.79
20260905-210307-m5p-policy-toolagent-qwen-awq,2026-09-05T21:03:07.449746+08:00,fbea1a98,lc128kz,qwen-awq,nvme,test,76,44,367620,17117,24.0,512.0,prefix,1,tail,predicted,0.0,lru,longctx-zipf,0,102702,20260905-143044-m5p-feat-lc128kz-qwen-awq,20260905-143310-m5p-train-lc128kz-qwen-awq,cpu_arc,2557392.01,2557392.01,0.0,106903,97897,0,162820,239260,0,,,2512.0,tier_fs,-33.546,18.813,-178.31
20260905-210307-m5p-policy-toolagent-qwen-awq,2026-09-05T21:03:07.449766+08:00,fbea1a98,lc128kz,qwen-awq,nvme,test,76,44,367620,17117,24.0,512.0,prefix,1,tail,predicted,0.0,lru,longctx-zipf,0,102702,20260905-143044-m5p-feat-lc128kz-qwen-awq,20260905-143310-m5p-train-lc128kz-qwen-awq,tier_fs,1914996.27,1914996.27,0.0,114688,98304,65536,89092,235815,109425,,,2512.0,tier_fs,0.0,18.813,0.0
20260905-210307-m5p-policy-toolagent-qwen-awq,2026-09-05T21:03:07.449812+08:00,fbea1a98,lc128kz,qwen-awq,nvme,test,76,44,367620,17117,24.0,512.0,prefix,1,tail,predicted,0.0,lru,longctx-zipf,0,102702,20260905-143044-m5p-feat-lc128kz-qwen-awq,20260905-143310-m5p-train-lc128kz-qwen-awq,oracle,1554736.24,1554736.24,0.0,175697,90690,12141,89092,98882,12141,,,2512.0,tier_fs,18.813,18.813,
20260905-210426-m5p-policy-toolagent-qwen-awq,2026-09-05T21:04:26.494957+08:00,fbea1a98,toolagent,qwen-awq,nvme,test,16281,7327,3815786,17117,24.0,512.0,prefix,1,tail,predicted,0.0,lru,mooncake,1,17117,20260905-142724-m5p-feat-toolagent-qwen-awq,20260905-143558-m5p-train-toolagent-qwen-awq,full_gpu,23024619.03,15023937.65,8000681.38,1373442,0,0,2442344,0,0,0.0,1,2512.0,cpu_lru,-0.353,11.5,-3.07
20260905-210426-m5p-policy-toolagent-qwen-awq,2026-09-05T21:04:26.495446+08:00,fbea1a98,toolagent,qwen-awq,nvme,test,16281,7327,3815786,17117,24.0,512.0,prefix,1,tail,predicted,0.0,lru,mooncake,1,17117,20260905-142724-m5p-feat-toolagent-qwen-awq,20260905-143558-m5p-train-toolagent-qwen-awq,cpu_lru,22943603.7,14942922.32,8000681.38,1373442,17369,0,2424975,2425227,0,0.0,1,2512.0,cpu_lru,0.0,11.5,0.0
20260905-210426-m5p-policy-toolagent-qwen-awq,2026-09-05T21:04:26.495852+08:00,fbea1a98,toolagent,qwen-awq,nvme,test,16281,7327,3815786,17117,24.0,512.0,prefix,1,tail,predicted,0.0,lru,mooncake,1,17117,20260905-142724-m5p-feat-toolagent-qwen-awq,20260905-143558-m5p-train-toolagent-qwen-awq,cpu_arc,22947151.92,14946470.54,8000681.38,1376018,14105,0,2425663,2422651,0,0.0,1,2512.0,cpu_lru,-0.015,11.5,-0.13
20260905-210426-m5p-policy-toolagent-qwen-awq,2026-09-05T21:04:26.496263+08:00,fbea1a98,toolagent,qwen-awq,nvme,test,16281,7327,3815786,17117,24.0,512.0,prefix,1,tail,predicted,0.0,lru,mooncake,1,17117,20260905-142724-m5p-feat-toolagent-qwen-awq,20260905-143558-m5p-train-toolagent-qwen-awq,tier_fs,24838750.97,16838069.59,8000681.38,1373442,17369,647109,1777866,2425227,2379772,2006.1,1,2512.0,cpu_lru,-8.26,11.5,-71.83
20260905-210426-m5p-policy-toolagent-qwen-awq,2026-09-05T21:04:26.497062+08:00,fbea1a98,toolagent,qwen-awq,nvme,test,16281,7327,3815786,17117,24.0,512.0,prefix,1,tail,predicted,0.0,lru,mooncake,1,17117,20260905-142724-m5p-feat-toolagent-qwen-awq,20260905-143558-m5p-train-toolagent-qwen-awq,oracle,20305140.96,12304459.58,8000681.38,1630040,219291,1265,1965190,374071,31105,26.2,1,2512.0,cpu_lru,11.5,11.5,
20260905-210511-m5p-policy-toolagent-qwen-awq,2026-09-05T21:05:11.950881+08:00,fbea1a98,lc32ks,qwen-awq,nvme,test,1947,882,1841616,17117,24.0,512.0,prefix,1,tail,predicted,0.0,lru,longctx-session,0,102702,20260905-143910-m5p-feat-lc32ks-qwen-awq,20260905-144009-m5p-train-lc32ks-qwen-awq,full_gpu,6901987.68,6901987.68,0.0,788480,0,0,1053136,0,0,,,2512.0,cpu_lru,-184.958,13.926,-1328.12
20260905-210511-m5p-policy-toolagent-qwen-awq,2026-09-05T21:05:11.951049+08:00,fbea1a98,lc32ks,qwen-awq,nvme,test,1947,882,1841616,17117,24.0,512.0,prefix,1,tail,predicted,0.0,lru,longctx-session,0,102702,20260905-143910-m5p-feat-lc32ks-qwen-awq,20260905-144009-m5p-train-lc32ks-qwen-awq,cpu_lru,2422104.04,2422104.04,0.0,788480,704512,0,348624,1036019,0,,,2512.0,cpu_lru,0.0,13.926,0.0
