run_id,trace,workload,policy,request,block,state
20260905-210810-m5p-timeline,lc128kz,longctx-zipf,tiara_sym_l2,0,81920,GPU
20260905-210810-m5p-timeline,lc128kz,longctx-zipf,tiara_sym_l2,0,82094,GPU
20260905-210810-m5p-timeline,lc128kz,longctx-zipf,tiara_sym_l2,0,82268,GPU
20260905-210810-m5p-timeline,lc128kz,longctx-zipf,tiara_sym_l2,0,82442,GPU
20260905-210810-m5p-timeline,lc128kz,longctx-zipf,tiara_sym_l2,0,82616,GPU
20260905-210810-m5p-timeline,lc128kz,longctx-zipf,tiara_sym_l2,0,82790,GPU
20260905-210810-m5p-timeline,lc128kz,longctx-zipf,tiara_sym_l2,0,82964,GPU
20260905-210810-m5p-timeline,lc128kz,longctx-zipf,tiara_sym_l2,0,83138,GPU
20260905-210810-m5p-timeline,lc128kz,longctx-zipf,tiara_sym_l2,0,83312,GPU
20260905-210810-m5p-timeline,lc128kz,longctx-zipf,tiara_sym_l2,0,83486,GPU
20260905-210810-m5p-timeline,lc128kz,longctx-zipf,tiara_sym_l2,0,83660,GPU
20260905-210810-m5p-timeline,lc128kz,longctx-zipf,tiara_sym_l2,0,83834,GPU
20260905-210810-m5p-timeline,lc128kz,longctx-zipf,tiara_sym_l2,0,84008,GPU
20260905-210810-m5p-timeline,lc128kz,longctx-zipf,tiara_sym_l2,0,84182,GPU
20260905-210810-m5p-timeline,lc128kz,longctx-zipf,tiara_sym_l2,0,84356,GPU
20260905-210810-m5p-timeline,lc128kz,longctx-zipf,tiara_sym_l2,0,84530,GPU
20260905-210810-m5p-timeline,lc128kz,longctx-zipf,tiara_sym_l2,0,84704,GPU
20260905-210810-m5p-timeline,lc128kz,longctx-zipf,tiara_sym_l2,0,84878,GPU
20260905-210810-m5p-timeline,lc128kz,longctx-zipf,tiara_sym_l2,0,85052,GPU
20260905-210810-m5p-timeline,lc128kz,longctx-zipf,tiara_sym_l2,0,85226,GPU
20260905-210810-m5p-timeline,lc128kz,longctx-zipf,tiara_sym_l2,0,85400,GPU
20260905-210810-m5p-timeline,lc128kz,longctx-zipf,tiara_sym_l2,0,85574,GPU
20260905-210810-m5p-timeline,lc128kz,longctx-zipf,tiara_sym_l2,0,85748,GPU
20260905-210810-m5p-timeline,lc128kz,longctx-zipf,tiara_sym_l2,0,85922,GPU
20260905-210810-m5p-timeline,lc128kz,longctx-zipf,tiara_sym_l2,0,86096,GPU
20260905-210810-m5p-timeline,lc128kz,longctx-zipf,tiara_sym_l2,0,86270,GPU
20260905-210810-m5p-timeline,lc128kz,longctx-zipf,tiara_sym_l2,0,86444,GPU
20260905-210810-m5p-timeline,lc128kz,longctx-zipf,tiara_sym_l2,0,86618,GPU
20260905-210810-m5p-timeline,lc128kz,longctx-zipf,tiara_sym_l2,0,86792,GPU
20260905-210810-m5p-timeline,lc128kz,longctx-zipf,tiara_sym_l2,0,86966,GPU
20260905-210810-m5p-timeline,lc128kz,longctx-zipf,tiara_sym_l2,0,87140,GPU
20260905-210810-m5p-timeline,lc128kz,longctx-zipf,tiara_sym_l2,0,87314,GPU
20260905-210810-m5p-timeline,lc128kz,longctx-zipf,tiara_sym_l2,0,87488,GPU
20260905-210810-m5p-timeline,lc128kz,longctx-zipf,tiara_sym_l2,0,87662,GPU
20260905-210810-m5p-timeline,lc128kz,longctx-zipf,tiara_sym_l2,0,87836,GPU
20260905-210810-m5p-timeline,lc128kz,longctx-zipf,tiara_sym_l2,0,88010,GPU
20260905-210810-m5p-timeline,lc128kz,longctx-zipf,tiara_sym_l2,0,88184,GPU
20260905-210810-m5p-timeline,lc128kz,longctx-zipf,tiara_sym_l2,0,88358,GPU
20260905-210810-m5p-timeline,lc128kz,longctx-zipf,tiara_sym_l2,0,88532,GPU
20260905-210810-m5p-timeline,lc128kz,longctx-zipf,tiara_sym_l2,0,88706,GPU
20260905-210810-m5p-timeline,lc128kz,longctx-zipf,tiara_sym_l2,0,88880,GPU
20260905-210810-m5p-timeline,lc128kz,longctx-zipf,tiara_sym_l2,0,89054,GPU
20260905-210810-m5p-timeline,lc128kz,longctx-zipf,tiara_sym_l2,0,89228,GPU
20260905-210810-m5p-timeline,lc128kz,longctx-zipf,tiara_sym_l2,0,89402,GPU
20260905-210810-m5p-timeline,lc128kz,longctx-zipf,tiara_sym_l2,0,89576,GPU
20260905-210810-m5p-timeline,lc128kz,longctx-zipf,tiara_sym_l2,0,89750,GPU
20260905-210810-m5p-timeline,lc128kz,longctx-zipf,tiara_sym_l2,0,89924,GPU
20260905-210810-m5p-timeline,lc128kz,longctx-zipf,tiara_sym_l2,0,90098,GPU
20260905-210810-m5p-timeline,lc128kz,longctx-zipf,tiara_sym_l2,1,81920,GPU
20260905-210810-m5p-timeline,lc128kz,longctx-zipf,tiara_sym_l2,1,82094,GPU
20260905-210810-m5p-timeline,lc128kz,longctx-zipf,tiara_sym_l2,1,82268,GPU
20260905-210810-m5p-timeline,lc128kz,longctx-zipf,tiara_sym_l2,1,82442,GPU
20260905-210810-m5p-timeline,lc128kz,longctx-zipf,tiara_sym_l2,1,82616,GPU
20260905-210810-m5p-timeline,lc128kz,longctx-zipf,tiara_sym_l2,1,82790,GPU
20260905-210810-m5p-timeline,lc128kz,longctx-zipf,tiara_sym_l2,1,82964,GPU
20260905-210810-m5p-timeline,lc128kz,longctx-zipf,tiara_sym_l2,1,83138,GPU
20260905-210810-m5p-timeline,lc128kz,longctx-zipf,tiara_sym_l2,1,83312,GPU
20260905-210810-m5p-timeline,lc128kz,longctx-zipf,tiara_sym_l2,1,83486,GPU
20260905-210810-m5p-timeline,lc128kz,longctx-zipf,tiara_sym_l2,1,83660,GPU
20260905-210810-m5p-timeline,lc128kz,longctx-zipf,tiara_sym_l2,1,83834,GPU
20260905-210810-m5p-timeline,lc128kz,longctx-zipf,tiara_sym_l2,1,84008,GPU
20260905-210810-m5p-timeline,lc128kz,longctx-zipf,tiara_sym_l2,1,84182,GPU
20260905-210810-m5p-timeline,lc128kz,longctx-zipf,tiara_sym_l2,1,84356,GPU
20260905-210810-m5p-timeline,lc128kz,longctx-zipf,tiara_sym_l2,1,84530,GPU
20260905-210810-m5p-timeline,lc128kz,longctx-zipf,tiara_sym_l2,1,84704,GPU
20260905-210810-m5p-timeline,lc128kz,longctx-zipf,tiara_sym_l2,1,84878,GPU
20260905-210810-m5p-timeline,lc128kz,longctx-zipf,tiara_sym_l2,1,85052,GPU
20260905-210810-m5p-timeline,lc128kz,longctx-zipf,tiara_sym_l2,1,85226,GPU
20260905-210810-m5p-timeline,lc128kz,longctx-zipf,tiara_sym_l2,1,85400,GPU
20260905-210810-m5p-timeline,lc128kz,longctx-zipf,tiara_sym_l2,1,85574,GPU
20260905-210810-m5p-timeline,lc128kz,longctx-zipf,tiara_sym_l2,1,85748,GPU
20260905-210810-m5p-timeline,lc128kz,longctx-zipf,tiara_sym_l2,1,85922,GPU
20260905-210810-m5p-timeline,lc128kz,longctx-zipf,tiara_sym_l2,1,86096,GPU
20260905-210810-m5p-timeline,lc128kz,longctx-zipf,tiara_sym_l2,1,86270,GPU
20260905-210810-m5p-timeline,lc128kz,longctx-zipf,tiara_sym_l2,1,86444,GPU
20260905-210810-m5p-timeline,lc128kz,longctx-zipf,tiara_sym_l2,1,86618,GPU
20260905-210810-m5p-timeline,lc128kz,longctx-zipf,tiara_sym_l2,1,86792,GPU
20260905-210810-m5p-timeline,lc128kz,longctx-zipf,tiara_sym_l2,1,86966,GPU
20260905-210810-m5p-timeline,lc128kz,longctx-zipf,tiara_sym_l2,1,87140,GPU
20260905-210810-m5p-timeline,lc128kz,longctx-zipf,tiara_sym_l2,1,87314,GPU
20260905-210810-m5p-timeline,lc128kz,longctx-zipf,tiara_sym_l2,1,87488,GPU
20260905-210810-m5p-timeline,lc128kz,longctx-zipf,tiara_sym_l2,1,87662,GPU
20260905-210810-m5p-timeline,lc128kz,longctx-zipf,tiara_sym_l2,1,87836,GPU
20260905-210810-m5p-timeline,lc128kz,longctx-zipf,tiara_sym_l2,1,88010,GPU
20260905-210810-m5p-timeline,lc128kz,longctx-zipf,tiara_sym_l2,1,88184,GPU
20260905-210810-m5p-timeline,lc128kz,longctx-zipf,tiara_sym_l2,1,88358,GPU
20260905-210810-m5p-timeline,lc128kz,longctx-zipf,tiara_sym_l2,1,88532,GPU
20260905-210810-m5p-timeline,lc128kz,longctx-zipf,tiara_sym_l2,1,88706,GPU
20260905-210810-m5p-timeline,lc128kz,longctx-zipf,tiara_sym_l2,1,88880,GPU
20260905-210810-m5p-timeline,lc128kz,longctx-zipf,tiara_sym_l2,1,89054,GPU
20260905-210810-m5p-timeline,lc128kz,longctx-zipf,tiara_sym_l2,1,89228,GPU
20260905-210810-m5p-timeline,lc128kz,longctx-zipf,tiara_sym_l2,1,89402,GPU
20260905-210810-m5p-timeline,lc128kz,longctx-zipf,tiara_sym_l2,1,89576,GPU
20260905-210810-m5p-timeline,lc128kz,longctx-zipf,tiara_sym_l2,1,89750,GPU
20260905-210810-m5p-timeline,lc128kz,longctx-zipf,tiara_sym_l2,1,89924,GPU
20260905-210810-m5p-timeline,lc128kz,longctx-zipf,tiara_sym_l2,1,90098,GPU
20260905-210810-m5p-timeline,lc128kz,longctx-zipf,tiara_sym_l2,2,81920,GPU
20260905-210810-m5p-timeline,lc128kz,longctx-zipf,tiara_sym_l2,2,82094,GPU
20260905-210810-m5p-timeline,lc128kz,longctx-zipf,tiara_sym_l2,2,82268,GPU
20260905-210810-m5p-timeline,lc128kz,longctx-zipf,tiara_sym_l2,2,82442,GPU
20260905-210810-m5p-timeline,lc128kz,longctx-zipf,tiara_sym_l2,2,82616,GPU
20260905-210810-m5p-timeline,lc128kz,longctx-zipf,tiara_sym_l2,2,82790,GPU
20260905-210810-m5p-timeline,lc128kz,longctx-zipf,tiara_sym_l2,2,82964,GPU
20260905-210810-m5p-timeline,lc128kz,longctx-zipf,tiara_sym_l2,2,83138,GPU
20260905-210810-m5p-timeline,lc128kz,longctx-zipf,tiara_sym_l2,2,83312,GPU
20260905-210810-m5p-timeline,lc128kz,longctx-zipf,tiara_sym_l2,2,83486,GPU
20260905-210810-m5p-timeline,lc128kz,longctx-zipf,tiara_sym_l2,2,83660,GPU
20260905-210810-m5p-timeline,lc128kz,longctx-zipf,tiara_sym_l2,2,83834,GPU
20260905-210810-m5p-timeline,lc128kz,longctx-zipf,tiara_sym_l2,2,84008,GPU
20260905-210810-m5p-timeline,lc128kz,longctx-zipf,tiara_sym_l2,2,84182,GPU
20260905-210810-m5p-timeline,lc128kz,longctx-zipf,tiara_sym_l2,2,84356,GPU
20260905-210810-m5p-timeline,lc128kz,longctx-zipf,tiara_sym_l2,2,84530,GPU
20260905-210810-m5p-timeline,lc128kz,longctx-zipf,tiara_sym_l2,2,84704,GPU
20260905-210810-m5p-timeline,lc128kz,longctx-zipf,tiara_sym_l2,2,84878,GPU
20260905-210810-m5p-timeline,lc128kz,longctx-zipf,tiara_sym_l2,2,85052,GPU
20260905-210810-m5p-timeline,lc128kz,longctx-zipf,tiara_sym_l2,2,85226,GPU
20260905-210810-m5p-timeline,lc128kz,longctx-zipf,tiara_sym_l2,2,85400,GPU
20260905-210810-m5p-timeline,lc128kz,longctx-zipf,tiara_sym_l2,2,85574,GPU
20260905-210810-m5p-timeline,lc128kz,longctx-zipf,tiara_sym_l2,2,85748,GPU
20260905-210810-m5p-timeline,lc128kz,longctx-zipf,tiara_sym_l2,2,85922,GPU
20260905-210810-m5p-timeline,lc128kz,longctx-zipf,tiara_sym_l2,2,86096,GPU
20260905-210810-m5p-timeline,lc128kz,longctx-zipf,tiara_sym_l2,2,86270,GPU
20260905-210810-m5p-timeline,lc128kz,longctx-zipf,tiara_sym_l2,2,86444,GPU
20260905-210810-m5p-timeline,lc128kz,longctx-zipf,tiara_sym_l2,2,86618,GPU
20260905-210810-m5p-timeline,lc128kz,longctx-zipf,tiara_sym_l2,2,86792,GPU
20260905-210810-m5p-timeline,lc128kz,longctx-zipf,tiara_sym_l2,2,86966,GPU
20260905-210810-m5p-timeline,lc128kz,longctx-zipf,tiara_sym_l2,2,87140,GPU
20260905-210810-m5p-timeline,lc128kz,longctx-zipf,tiara_sym_l2,2,87314,GPU
20260905-210810-m5p-timeline,lc128kz,longctx-zipf,tiara_sym_l2,2,87488,GPU
20260905-210810-m5p-timeline,lc128kz,longctx-zipf,tiara_sym_l2,2,87662,GPU
20260905-210810-m5p-timeline,lc128kz,longctx-zipf,tiara_sym_l2,2,87836,GPU
20260905-210810-m5p-timeline,lc128kz,longctx-zipf,tiara_sym_l2,2,88010,GPU
20260905-210810-m5p-timeline,lc128kz,longctx-zipf,tiara_sym_l2,2,88184,GPU
20260905-210810-m5p-timeline,lc128kz,longctx-zipf,tiara_sym_l2,2,88358,GPU
20260905-210810-m5p-timeline,lc128kz,longctx-zipf,tiara_sym_l2,2,88532,GPU
20260905-210810-m5p-timeline,lc128kz,longctx-zipf,tiara_sym_l2,2,88706,GPU
20260905-210810-m5p-timeline,lc128kz,longctx-zipf,tiara_sym_l2,2,88880,GPU
20260905-210810-m5p-timeline,lc128kz,longctx-zipf,tiara_sym_l2,2,89054,GPU
20260905-210810-m5p-timeline,lc128kz,longctx-zipf,tiara_sym_l2,2,89228,GPU
20260905-210810-m5p-timeline,lc128kz,longctx-zipf,tiara_sym_l2,2,89402,GPU
20260905-210810-m5p-timeline,lc128kz,longctx-zipf,tiara_sym_l2,2,89576,GPU
20260905-210810-m5p-timeline,lc128kz,longctx-zipf,tiara_sym_l2,2,89750,GPU
20260905-210810-m5p-timeline,lc128kz,longctx-zipf,tiara_sym_l2,2,89924,GPU
20260905-210810-m5p-timeline,lc128kz,longctx-zipf,tiara_sym_l2,2,90098,GPU
20260905-210810-m5p-timeline,lc128kz,longctx-zipf,tiara_sym_l2,3,81920,GPU
20260905-210810-m5p-timeline,lc128kz,longctx-zipf,tiara_sym_l2,3,82094,GPU
20260905-210810-m5p-timeline,lc128kz,longctx-zipf,tiara_sym_l2,3,82268,GPU
20260905-210810-m5p-timeline,lc128kz,longctx-zipf,tiara_sym_l2,3,82442,GPU
20260905-210810-m5p-timeline,lc128kz,longctx-zipf,tiara_sym_l2,3,82616,GPU
20260905-210810-m5p-timeline,lc128kz,longctx-zipf,tiara_sym_l2,3,82790,GPU
20260905-210810-m5p-timeline,lc128kz,longctx-zipf,tiara_sym_l2,3,82964,GPU
20260905-210810-m5p-timeline,lc128kz,longctx-zipf,tiara_sym_l2,3,83138,GPU
20260905-210810-m5p-timeline,lc128kz,longctx-zipf,tiara_sym_l2,3,83312,GPU
20260905-210810-m5p-timeline,lc128kz,longctx-zipf,tiara_sym_l2,3,83486,GPU
20260905-210810-m5p-timeline,lc128kz,longctx-zipf,tiara_sym_l2,3,83660,GPU
20260905-210810-m5p-timeline,lc128kz,longctx-zipf,tiara_sym_l2,3,83834,GPU
20260905-210810-m5p-timeline,lc128kz,longctx-zipf,tiara_sym_l2,3,84008,GPU
20260905-210810-m5p-timeline,lc128kz,longctx-zipf,tiara_sym_l2,3,84182,GPU
20260905-210810-m5p-timeline,lc128kz,longctx-zipf,tiara_sym_l2,3,84356,GPU
20260905-210810-m5p-timeline,lc128kz,longctx-zipf,tiara_sym_l2,3,84530,GPU
20260905-210810-m5p-timeline,lc128kz,longctx-zipf,tiara_sym_l2,3,84704,GPU
20260905-210810-m5p-timeline,lc128kz,longctx-zipf,tiara_sym_l2,3,84878,GPU
20260905-210810-m5p-timeline,lc128kz,longctx-zipf,tiara_sym_l2,3,85052,GPU
20260905-210810-m5p-timeline,lc128kz,longctx-zipf,tiara_sym_l2,3,85226,GPU
20260905-210810-m5p-timeline,lc128kz,longctx-zipf,tiara_sym_l2,3,85400,GPU
20260905-210810-m5p-timeline,lc128kz,longctx-zipf,tiara_sym_l2,3,85574,GPU
20260905-210810-m5p-timeline,lc128kz,longctx-zipf,tiara_sym_l2,3,85748,GPU
20260905-210810-m5p-timeline,lc128kz,longctx-zipf,tiara_sym_l2,3,85922,GPU
20260905-210810-m5p-timeline,lc128kz,longctx-zipf,tiara_sym_l2,3,86096,GPU
20260905-210810-m5p-timeline,lc128kz,longctx-zipf,tiara_sym_l2,3,86270,GPU
20260905-210810-m5p-timeline,lc128kz,longctx-zipf,tiara_sym_l2,3,86444,GPU
20260905-210810-m5p-timeline,lc128kz,longctx-zipf,tiara_sym_l2,3,86618,GPU
20260905-210810-m5p-timeline,lc128kz,longctx-zipf,tiara_sym_l2,3,86792,GPU
20260905-210810-m5p-timeline,lc128kz,longctx-zipf,tiara_sym_l2,3,86966,GPU
20260905-210810-m5p-timeline,lc128kz,longctx-zipf,tiara_sym_l2,3,87140,GPU
20260905-210810-m5p-timeline,lc128kz,longctx-zipf,tiara_sym_l2,3,87314,GPU
20260905-210810-m5p-timeline,lc128kz,longctx-zipf,tiara_sym_l2,3,87488,GPU
20260905-210810-m5p-timeline,lc128kz,longctx-zipf,tiara_sym_l2,3,87662,GPU
20260905-210810-m5p-timeline,lc128kz,longctx-zipf,tiara_sym_l2,3,87836,GPU
20260905-210810-m5p-timeline,lc128kz,longctx-zipf,tiara_sym_l2,3,88010,GPU
20260905-210810-m5p-timeline,lc128kz,longctx-zipf,tiara_sym_l2,3,88184,GPU
20260905-210810-m5p-timeline,lc128kz,longctx-zipf,tiara_sym_l2,3,88358,GPU
20260905-210810-m5p-timeline,lc128kz,longctx-zipf,tiara_sym_l2,3,88532,GPU
20260905-210810-m5p-timeline,lc128kz,longctx-zipf,tiara_sym_l2,3,88706,GPU
20260905-210810-m5p-timeline,lc128kz,longctx-zipf,tiara_sym_l2,3,88880,GPU
20260905-210810-m5p-timeline,lc128kz,longctx-zipf,tiara_sym_l2,3,89054,GPU
20260905-210810-m5p-timeline,lc128kz,longctx-zipf,tiara_sym_l2,3,89228,GPU
20260905-210810-m5p-timeline,lc128kz,longctx-zipf,tiara_sym_l2,3,89402,GPU
20260905-210810-m5p-timeline,lc128kz,longctx-zipf,tiara_sym_l2,3,89576,GPU
20260905-210810-m5p-timeline,lc128kz,longctx-zipf,tiara_sym_l2,3,89750,GPU
20260905-210810-m5p-timeline,lc128kz,longctx-zipf,tiara_sym_l2,3,89924,GPU
20260905-210810-m5p-timeline,lc128kz,longctx-zipf,tiara_sym_l2,3,90098,GPU
20260905-210810-m5p-timeline,lc128kz,longctx-zipf,tiara_sym_l2,4,81920,GPU
20260905-210810-m5p-timeline,lc128kz,longctx-zipf,tiara_sym_l2,4,82094,GPU
20260905-210810-m5p-timeline,lc128kz,longctx-zipf,tiara_sym_l2,4,82268,GPU
20260905-210810-m5p-timeline,lc128kz,longctx-zipf,tiara_sym_l2,4,82442,GPU
20260905-210810-m5p-timeline,lc128kz,longctx-zipf,tiara_sym_l2,4,82616,GPU
20260905-210810-m5p-timeline,lc128kz,longctx-zipf,tiara_sym_l2,4,82790,GPU
20260905-210810-m5p-timeline,lc128kz,longctx-zipf,tiara_sym_l2,4,82964,GPU
20260905-210810-m5p-timeline,lc128kz,longctx-zipf,tiara_sym_l2,4,83138,GPU
20260905-210810-m5p-timeline,lc128kz,longctx-zipf,tiara_sym_l2,4,83312,GPU
20260905-210810-m5p-timeline,lc128kz,longctx-zipf,tiara_sym_l2,4,83486,GPU
20260905-210810-m5p-timeline,lc128kz,longctx-zipf,tiara_sym_l2,4,83660,GPU
20260905-210810-m5p-timeline,lc128kz,longctx-zipf,tiara_sym_l2,4,83834,GPU
20260905-210810-m5p-timeline,lc128kz,longctx-zipf,tiara_sym_l2,4,84008,GPU
20260905-210810-m5p-timeline,lc128kz,longctx-zipf,tiara_sym_l2,4,84182,GPU
20260905-210810-m5p-timeline,lc128kz,longctx-zipf,tiara_sym_l2,4,84356,GPU
20260905-210810-m5p-timeline,lc128kz,longctx-zipf,tiara_sym_l2,4,84530,GPU
20260905-210810-m5p-timeline,lc128kz,longctx-zipf,tiara_sym_l2,4,84704,GPU
20260905-210810-m5p-timeline,lc128kz,longctx-zipf,tiara_sym_l2,4,84878,GPU
20260905-210810-m5p-timeline,lc128kz,longctx-zipf,tiara_sym_l2,4,85052,GPU
20260905-210810-m5p-timeline,lc128kz,longctx-zipf,tiara_sym_l2,4,85226,GPU
20260905-210810-m5p-timeline,lc128kz,longctx-zipf,tiara_sym_l2,4,85400,GPU
20260905-210810-m5p-timeline,lc128kz,longctx-zipf,tiara_sym_l2,4,85574,GPU
20260905-210810-m5p-timeline,lc128kz,longctx-zipf,tiara_sym_l2,4,85748,GPU
20260905-210810-m5p-timeline,lc128kz,longctx-zipf,tiara_sym_l2,4,85922,GPU
20260905-210810-m5p-timeline,lc128kz,longctx-zipf,tiara_sym_l2,4,86096,GPU
20260905-210810-m5p-timeline,lc128kz,longctx-zipf,tiara_sym_l2,4,86270,GPU
20260905-210810-m5p-timeline,lc128kz,longctx-zipf,tiara_sym_l2,4,86444,GPU
20260905-210810-m5p-timeline,lc128kz,longctx-zipf,tiara_sym_l2,4,86618,GPU
20260905-210810-m5p-timeline,lc128kz,longctx-zipf,tiara_sym_l2,4,86792,GPU
20260905-210810-m5p-timeline,lc128kz,longctx-zipf,tiara_sym_l2,4,86966,GPU
20260905-210810-m5p-timeline,lc128kz,longctx-zipf,tiara_sym_l2,4,87140,GPU
20260905-210810-m5p-timeline,lc128kz,longctx-zipf,tiara_sym_l2,4,87314,GPU
20260905-210810-m5p-timeline,lc128kz,longctx-zipf,tiara_sym_l2,4,87488,GPU
20260905-210810-m5p-timeline,lc128kz,longctx-zipf,tiara_sym_l2,4,87662,GPU
20260905-210810-m5p-timeline,lc128kz,longctx-zipf,tiara_sym_l2,4,87836,GPU
20260905-210810-m5p-timeline,lc128kz,longctx-zipf,tiara_sym_l2,4,88010,GPU
20260905-210810-m5p-timeline,lc128kz,longctx-zipf,tiara_sym_l2,4,88184,GPU
20260905-210810-m5p-timeline,lc128kz,longctx-zipf,tiara_sym_l2,4,88358,GPU
20260905-210810-m5p-timeline,lc128kz,longctx-zipf,tiara_sym_l2,4,88532,GPU
20260905-210810-m5p-timeline,lc128kz,longctx-zipf,tiara_sym_l2,4,88706,GPU
20260905-210810-m5p-timeline,lc128kz,longctx-zipf,tiara_sym_l2,4,88880,GPU
20260905-210810-m5p-timeline,lc128kz,longctx-zipf,tiara_sym_l2,4,89054,GPU
20260905-210810-m5p-timeline,lc128kz,longctx-zipf,tiara_sym_l2,4,89228,GPU
20260905-210810-m5p-timeline,lc128kz,longctx-zipf,tiara_sym_l2,4,89402,GPU
20260905-210810-m5p-timeline,lc128kz,longctx-zipf,tiara_sym_l2,4,89576,GPU
20260905-210810-m5p-timeline,lc128kz,longctx-zipf,tiara_sym_l2,4,89750,GPU
20260905-210810-m5p-timeline,lc128kz,longctx-zipf,tiara_sym_l2,4,89924,GPU
20260905-210810-m5p-timeline,lc128kz,longctx-zipf,tiara_sym_l2,4,90098,GPU
20260905-210810-m5p-timeline,lc128kz,longctx-zipf,tiara_sym_l2,5,81920,GPU
20260905-210810-m5p-timeline,lc128kz,longctx-zipf,tiara_sym_l2,5,82094,GPU
20260905-210810-m5p-timeline,lc128kz,longctx-zipf,tiara_sym_l2,5,82268,GPU
20260905-210810-m5p-timeline,lc128kz,longctx-zipf,tiara_sym_l2,5,82442,GPU
20260905-210810-m5p-timeline,lc128kz,longctx-zipf,tiara_sym_l2,5,82616,GPU
20260905-210810-m5p-timeline,lc128kz,longctx-zipf,tiara_sym_l2,5,82790,GPU
20260905-210810-m5p-timeline,lc128kz,longctx-zipf,tiara_sym_l2,5,82964,GPU
20260905-210810-m5p-timeline,lc128kz,longctx-zipf,tiara_sym_l2,5,83138,GPU
20260905-210810-m5p-timeline,lc128kz,longctx-zipf,tiara_sym_l2,5,83312,GPU
20260905-210810-m5p-timeline,lc128kz,longctx-zipf,tiara_sym_l2,5,83486,GPU
20260905-210810-m5p-timeline,lc128kz,longctx-zipf,tiara_sym_l2,5,83660,GPU
20260905-210810-m5p-timeline,lc128kz,longctx-zipf,tiara_sym_l2,5,83834,GPU
20260905-210810-m5p-timeline,lc128kz,longctx-zipf,tiara_sym_l2,5,84008,GPU
20260905-210810-m5p-timeline,lc128kz,longctx-zipf,tiara_sym_l2,5,84182,GPU
20260905-210810-m5p-timeline,lc128kz,longctx-zipf,tiara_sym_l2,5,84356,GPU
20260905-210810-m5p-timeline,lc128kz,longctx-zipf,tiara_sym_l2,5,84530,GPU
20260905-210810-m5p-timeline,lc128kz,longctx-zipf,tiara_sym_l2,5,84704,GPU
20260905-210810-m5p-timeline,lc128kz,longctx-zipf,tiara_sym_l2,5,84878,GPU
20260905-210810-m5p-timeline,lc128kz,longctx-zipf,tiara_sym_l2,5,85052,GPU
20260905-210810-m5p-timeline,lc128kz,longctx-zipf,tiara_sym_l2,5,85226,GPU
20260905-210810-m5p-timeline,lc128kz,longctx-zipf,tiara_sym_l2,5,85400,GPU
20260905-210810-m5p-timeline,lc128kz,longctx-zipf,tiara_sym_l2,5,85574,GPU
20260905-210810-m5p-timeline,lc128kz,longctx-zipf,tiara_sym_l2,5,85748,GPU
20260905-210810-m5p-timeline,lc128kz,longctx-zipf,tiara_sym_l2,5,85922,GPU
20260905-210810-m5p-timeline,lc128kz,longctx-zipf,tiara_sym_l2,5,86096,GPU
20260905-210810-m5p-timeline,lc128kz,longctx-zipf,tiara_sym_l2,5,86270,GPU
20260905-210810-m5p-timeline,lc128kz,longctx-zipf,tiara_sym_l2,5,86444,GPU
20260905-210810-m5p-timeline,lc128kz,longctx-zipf,tiara_sym_l2,5,86618,GPU
20260905-210810-m5p-timeline,lc128kz,longctx-zipf,tiara_sym_l2,5,86792,GPU
20260905-210810-m5p-timeline,lc128kz,longctx-zipf,tiara_sym_l2,5,86966,GPU
20260905-210810-m5p-timeline,lc128kz,longctx-zipf,tiara_sym_l2,5,87140,GPU
20260905-210810-m5p-timeline,lc128kz,longctx-zipf,tiara_sym_l2,5,87314,GPU
20260905-210810-m5p-timeline,lc128kz,longctx-zipf,tiara_sym_l2,5,87488,GPU
20260905-210810-m5p-timeline,lc128kz,longctx-zipf,tiara_sym_l2,5,87662,GPU
20260905-210810-m5p-timeline,lc128kz,longctx-zipf,tiara_sym_l2,5,87836,GPU
20260905-210810-m5p-timeline,lc128kz,longctx-zipf,tiara_sym_l2,5,88010,GPU
20260905-210810-m5p-timeline,lc128kz,longctx-zipf,tiara_sym_l2,5,88184,GPU
20260905-210810-m5p-timeline,lc128kz,longctx-zipf,tiara_sym_l2,5,88358,GPU
20260905-210810-m5p-timeline,lc128kz,longctx-zipf,tiara_sym_l2,5,88532,GPU
20260905-210810-m5p-timeline,lc128kz,longctx-zipf,tiara_sym_l2,5,88706,GPU
20260905-210810-m5p-timeline,lc128kz,longctx-zipf,tiara_sym_l2,5,88880,GPU
20260905-210810-m5p-timeline,lc128kz,longctx-zipf,tiara_sym_l2,5,89054,GPU
20260905-210810-m5p-timeline,lc128kz,longctx-zipf,tiara_sym_l2,5,89228,GPU
20260905-210810-m5p-timeline,lc128kz,longctx-zipf,tiara_sym_l2,5,89402,GPU
20260905-210810-m5p-timeline,lc128kz,longctx-zipf,tiara_sym_l2,5,89576,GPU
20260905-210810-m5p-timeline,lc128kz,longctx-zipf,tiara_sym_l2,5,89750,CPU
20260905-210810-m5p-timeline,lc128kz,longctx-zipf,tiara_sym_l2,5,89924,CPU
20260905-210810-m5p-timeline,lc128kz,longctx-zipf,tiara_sym_l2,5,90098,CPU
20260905-210810-m5p-timeline,lc128kz,longctx-zipf,tiara_sym_l2,6,81920,GPU
20260905-210810-m5p-timeline,lc128kz,longctx-zipf,tiara_sym_l2,6,82094,GPU
20260905-210810-m5p-timeline,lc128kz,longctx-zipf,tiara_sym_l2,6,82268,GPU
