ts,sim_version,trace,model_profile,device,gpu_budget_tokens,cpu_budget_gib,lookup,prefetch,oracle_dest,device_write_mibps_sustained,fs_root,cost_model,axis,synthetic,request_tokens,requeries_per_doc,reuse_pct,tail_frac,n_docs,requests,unique_blocks,pressure_x,single_request_fits,ssd_gib,policy,total_ms,gpu_hits,cpu_hits,ssd_hits,recompute,ssd_writes,cpu_writes,decode_ms,prefill_ms,evict_free,evict_to_cpu,evict_to_ssd,evict_free_pct,best_baseline,oracle_headroom_pct,verdict
2026-09-01T12:47:33.390648+08:00,0e7b989d,surface:L262144:rq10,qwen-awq,nvme,273872,24.0,prefix,1,best,2512.0,/home/hungwei,/home/hungwei/llm/POC/paper-hierarchical-kv-state/results/m4_oracle/cost_model.json,surface,longctx,262144,10.0,89.06,0.02,12,120,219464,12.82,1,512.0,cpu_lru,35903824.29,311296,442368,0,1251656,0,1676907,1373920.86,34529903.43,,,,,tier_fs,,
2026-09-01T12:47:33.390675+08:00,0e7b989d,surface:L262144:rq10,qwen-awq,nvme,273872,24.0,prefix,1,best,2512.0,/home/hungwei,/home/hungwei/llm/POC/paper-hierarchical-kv-state/results/m4_oracle/cost_model.json,surface,longctx,262144,10.0,89.06,0.02,12,120,219464,12.82,1,512.0,cpu_arc,35903824.29,352513,401151,0,1251656,0,1602610,1373920.86,34529903.43,,,,,tier_fs,,
2026-09-01T12:47:33.390696+08:00,0e7b989d,surface:L262144:rq10,qwen-awq,nvme,273872,24.0,prefix,1,best,2512.0,/home/hungwei,/home/hungwei/llm/POC/paper-hierarchical-kv-state/results/m4_oracle/cost_model.json,surface,longctx,262144,10.0,89.06,0.02,12,120,219464,12.82,1,512.0,tier_fs,16972538.03,311296,442368,1032192,219464,1206453,1676907,1373920.86,15598617.17,,,,,tier_fs,,
2026-09-01T12:47:33.390717+08:00,0e7b989d,surface:L262144:rq10,qwen-awq,nvme,273872,24.0,prefix,1,best,2512.0,/home/hungwei,/home/hungwei/llm/POC/paper-hierarchical-kv-state/results/m4_oracle/cost_model.json,surface,longctx,262144,10.0,89.06,0.02,12,120,219464,12.82,1,512.0,oracle,12434605.77,770523,521628,493705,219464,493705,782596,1373920.86,11060684.91,202347,521628,493705,13.685,tier_fs,26.737,GO
2026-09-01T12:48:37.821076+08:00,0e7b989d,surface:L524288:rq1.2,qwen-awq,nvme,273872,24.0,prefix,1,best,2512.0,/home/hungwei,/home/hungwei/llm/POC/paper-hierarchical-kv-state/results/m4_oracle/cost_model.json,surface,longctx,524288,1.2,58.82,0.02,100,120,1651464,96.48,0,512.0,full_gpu,207300315.35,0,0,0,4010760,0,0,2533529.99,204766785.35,,,,,tier_fs,,
2026-09-01T12:48:37.821195+08:00,0e7b989d,surface:L524288:rq1.2,qwen-awq,nvme,273872,24.0,prefix,1,best,2512.0,/home/hungwei,/home/hungwei/llm/POC/paper-hierarchical-kv-state/results/m4_oracle/cost_model.json,surface,longctx,524288,1.2,58.82,0.02,100,120,1651464,96.48,0,512.0,cpu_lru,202372960.67,0,98304,0,3912456,0,3993643,2533529.99,199839430.67,,,,,tier_fs,,
2026-09-01T12:48:37.821223+08:00,0e7b989d,surface:L524288:rq1.2,qwen-awq,nvme,273872,24.0,prefix,1,best,2512.0,/home/hungwei,/home/hungwei/llm/POC/paper-hierarchical-kv-state/results/m4_oracle/cost_model.json,surface,longctx,524288,1.2,58.82,0.02,100,120,1651464,96.48,0,512.0,cpu_arc,202372960.67,0,98304,0,3912456,0,3993643,2533529.99,199839430.67,,,,,tier_fs,,
2026-09-01T12:48:37.821244+08:00,0e7b989d,surface:L524288:rq1.2,qwen-awq,nvme,273872,24.0,prefix,1,best,2512.0,/home/hungwei,/home/hungwei/llm/POC/paper-hierarchical-kv-state/results/m4_oracle/cost_model.json,surface,longctx,524288,1.2,58.82,0.02,100,120,1651464,96.48,0,512.0,tier_fs,122117024.19,0,98304,1736704,2175752,3867253,3993643,2533529.99,119583494.2,,,,,tier_fs,,
2026-09-01T12:48:37.821264+08:00,0e7b989d,surface:L524288:rq1.2,qwen-awq,nvme,273872,24.0,prefix,1,best,2512.0,/home/hungwei,/home/hungwei/llm/POC/paper-hierarchical-kv-state/results/m4_oracle/cost_model.json,surface,longctx,524288,1.2,58.82,0.02,100,120,1651464,96.48,0,512.0,oracle,96182752.45,479276,537708,1342312,1651464,1342312,854129,2533529.99,93649222.46,1634347,537708,1342312,42.663,tier_fs,21.237,GO
2026-09-01T12:49:37.543779+08:00,0e7b989d,surface:L524288:rq2,qwen-awq,nvme,273872,24.0,prefix,1,best,2512.0,/home/hungwei,/home/hungwei/llm/POC/paper-hierarchical-kv-state/results/m4_oracle/cost_model.json,surface,longctx,524288,2.0,67.81,0.02,60,120,1291016,75.42,0,512.0,full_gpu,207300315.35,0,0,0,4010760,0,0,2533529.99,204766785.35,,,,,tier_fs,,
2026-09-01T12:49:37.543900+08:00,0e7b989d,surface:L524288:rq2,qwen-awq,nvme,273872,24.0,prefix,1,best,2512.0,/home/hungwei,/home/hungwei/llm/POC/paper-hierarchical-kv-state/results/m4_oracle/cost_model.json,surface,longctx,524288,2.0,67.81,0.02,60,120,1291016,75.42,0,512.0,cpu_lru,199088057.55,0,163840,0,3846920,0,3993643,2533529.99,196554527.55,,,,,tier_fs,,
2026-09-01T12:49:37.543928+08:00,0e7b989d,surface:L524288:rq2,qwen-awq,nvme,273872,24.0,prefix,1,best,2512.0,/home/hungwei,/home/hungwei/llm/POC/paper-hierarchical-kv-state/results/m4_oracle/cost_model.json,surface,longctx,524288,2.0,67.81,0.02,60,120,1291016,75.42,0,512.0,cpu_arc,199088057.55,0,163840,0,3846920,0,3993643,2533529.99,196554527.55,,,,,tier_fs,,
2026-09-01T12:49:37.543951+08:00,0e7b989d,surface:L524288:rq2,qwen-awq,nvme,273872,24.0,prefix,1,best,2512.0,/home/hungwei,/home/hungwei/llm/POC/paper-hierarchical-kv-state/results/m4_oracle/cost_model.json,surface,longctx,524288,2.0,67.81,0.02,60,120,1291016,75.42,0,512.0,tier_fs,93060738.39,0,163840,2359296,1487624,3801717,3993643,2533529.99,90527208.39,,,,,tier_fs,,
2026-09-01T12:49:37.543977+08:00,0e7b989d,surface:L524288:rq2,qwen-awq,nvme,273872,24.0,prefix,1,best,2512.0,/home/hungwei,/home/hungwei/llm/POC/paper-hierarchical-kv-state/results/m4_oracle/cost_model.json,surface,longctx,524288,2.0,67.81,0.02,60,120,1291016,75.42,0,512.0,oracle,80190580.83,547744,625182,1546818,1291016,1546818,965297,2533529.99,77657050.84,1273899,625182,1546818,33.647,tier_fs,13.83,MARGINAL
2026-09-01T12:50:44.351389+08:00,0e7b989d,surface:L524288:rq5,qwen-awq,nvme,273872,24.0,prefix,1,best,2512.0,/home/hungwei,/home/hungwei/llm/POC/paper-hierarchical-kv-state/results/m4_oracle/cost_model.json,surface,longctx,524288,5.0,80.88,0.02,24,120,766728,44.79,0,512.0,full_gpu,207300315.35,0,0,0,4010760,0,0,2533529.99,204766785.35,,,,,tier_fs,,
2026-09-01T12:50:44.351527+08:00,0e7b989d,surface:L524288:rq5,qwen-awq,nvme,273872,24.0,prefix,1,best,2512.0,/home/hungwei,/home/hungwei/llm/POC/paper-hierarchical-kv-state/results/m4_oracle/cost_model.json,surface,longctx,524288,5.0,80.88,0.02,24,120,766728,44.79,0,512.0,cpu_lru,194160702.87,0,262144,0,3748616,0,3993643,2533529.99,191627172.88,,,,,tier_fs,,
2026-09-01T12:50:44.351558+08:00,0e7b989d,surface:L524288:rq5,qwen-awq,nvme,273872,24.0,prefix,1,best,2512.0,/home/hungwei,/home/hungwei/llm/POC/paper-hierarchical-kv-state/results/m4_oracle/cost_model.json,surface,longctx,524288,5.0,80.88,0.02,24,120,766728,44.79,0,512.0,cpu_arc,194160702.87,0,262144,0,3748616,0,3993643,2533529.99,191627172.88,,,,,tier_fs,,
2026-09-01T12:50:44.351582+08:00,0e7b989d,surface:L524288:rq5,qwen-awq,nvme,273872,24.0,prefix,1,best,2512.0,/home/hungwei,/home/hungwei/llm/POC/paper-hierarchical-kv-state/results/m4_oracle/cost_model.json,surface,longctx,524288,5.0,80.88,0.02,24,120,766728,44.79,0,512.0,tier_fs,67265570.76,0,262144,2949120,799496,3703413,3993643,2533529.99,64732040.76,,,,,tier_fs,,
2026-09-01T12:50:44.351606+08:00,0e7b989d,surface:L524288:rq5,qwen-awq,nvme,273872,24.0,prefix,1,best,2512.0,/home/hungwei,/home/hungwei/llm/POC/paper-hierarchical-kv-state/results/m4_oracle/cost_model.json,surface,longctx,524288,5.0,80.88,0.02,24,120,766728,44.79,0,512.0,oracle,58752545.47,581978,755964,1906090,766728,1906090,1403426,2533529.99,56219015.48,749611,755964,1906090,18.467,tier_fs,12.656,MARGINAL
2026-09-01T12:51:46.337247+08:00,0e7b989d,surface:L524288:rq10,qwen-awq,nvme,273872,24.0,prefix,1,best,2512.0,/home/hungwei,/home/hungwei/llm/POC/paper-hierarchical-kv-state/results/m4_oracle/cost_model.json,surface,longctx,524288,10.0,89.05,0.02,12,120,439048,25.65,0,512.0,full_gpu,207300315.35,0,0,0,4010760,0,0,2533529.99,204766785.35,,,,,tier_fs,,
2026-09-01T12:51:46.337359+08:00,0e7b989d,surface:L524288:rq10,qwen-awq,nvme,273872,24.0,prefix,1,best,2512.0,/home/hungwei,/home/hungwei/llm/POC/paper-hierarchical-kv-state/results/m4_oracle/cost_model.json,surface,longctx,524288,10.0,89.05,0.02,12,120,439048,25.65,0,512.0,cpu_lru,176093735.71,0,622592,0,3388168,0,3993643,2533529.99,173560205.72,,,,,tier_fs,,
2026-09-01T12:51:46.337387+08:00,0e7b989d,surface:L524288:rq10,qwen-awq,nvme,273872,24.0,prefix,1,best,2512.0,/home/hungwei,/home/hungwei/llm/POC/paper-hierarchical-kv-state/results/m4_oracle/cost_model.json,surface,longctx,524288,10.0,89.05,0.02,12,120,439048,25.65,0,512.0,cpu_arc,176093735.71,0,622592,0,3388168,0,3993643,2533529.99,173560205.72,,,,,tier_fs,,
2026-09-01T12:51:46.337407+08:00,0e7b989d,surface:L524288:rq10,qwen-awq,nvme,273872,24.0,prefix,1,best,2512.0,/home/hungwei,/home/hungwei/llm/POC/paper-hierarchical-kv-state/results/m4_oracle/cost_model.json,surface,longctx,524288,10.0,89.05,0.02,12,120,439048,25.65,0,512.0,tier_fs,50829162.68,0,622592,2949120,439048,3342965,3993643,2533529.99,48295632.69,,,,,tier_fs,,
2026-09-01T12:51:46.337426+08:00,0e7b989d,surface:L524288:rq10,qwen-awq,nvme,273872,24.0,prefix,1,best,2512.0,/home/hungwei,/home/hungwei/llm/POC/paper-hierarchical-kv-state/results/m4_oracle/cost_model.json,surface,longctx,524288,10.0,89.05,0.02,12,120,439048,25.65,0,512.0,oracle,41585943.7,787382,1005951,1778379,439048,1778379,1731384,2533529.99,39052413.71,421931,1005951,1778379,10.732,tier_fs,18.185,GO
