run_id,ts,baseline,model_key,model,gpu,ctx,actual_prompt_tokens,round,prefix_idx,ttft_ms,tpot_ms,total_ms,gen_tokens,gpu_kv_cache_tokens,n_prefixes,caveat,concurrency_mode,quality_score,quality_metric,contaminated,guard_verdict,log,mode_source,host_contention,foreign_gpu_count,foreign_max_util
20260901-120830-m3-qwen-awq-int8-256k-full_gpu,2026-09-01T12:15:52.051946+08:00,full_gpu,qwen-awq-int8-256k,/ssd7/hungwei/paper-hkv/models/Qwen2.5-7B-Instruct-1M-AWQ-noDCA,0,131072,131072,cold,0,347764.468,42.295,358380.44,252,531136,1,,serial,NOT_MEASURED,NOT_MEASURED,False,CLEAN,/ssd7/hungwei/paper-hkv/runs/20260901-120830-m3-qwen-awq-int8-256k-full_gpu/server.log,recorded,HEAVY,6,75
20260901-120830-m3-qwen-awq-int8-256k-full_gpu,2026-09-01T12:16:04.284323+08:00,full_gpu,qwen-awq-int8-256k,/ssd7/hungwei/paper-hkv/models/Qwen2.5-7B-Instruct-1M-AWQ-noDCA,0,131072,131072,warm,0,1333.955,42.127,11950.079,253,531136,1,,serial,NOT_MEASURED,NOT_MEASURED,False,CLEAN,/ssd7/hungwei/paper-hkv/runs/20260901-120830-m3-qwen-awq-int8-256k-full_gpu/server.log,recorded,HEAVY,6,100
20260901-120830-m3-qwen-awq-int8-256k-full_gpu,2026-09-01T12:37:41.696733+08:00,full_gpu,qwen-awq-int8-256k,/ssd7/hungwei/paper-hkv/models/Qwen2.5-7B-Instruct-1M-AWQ-noDCA,0,258048,258048,cold,0,1274696.906,76.746,1293960.113,252,531136,1,,serial,NOT_MEASURED,NOT_MEASURED,False,CLEAN,/ssd7/hungwei/paper-hkv/runs/20260901-120830-m3-qwen-awq-int8-256k-full_gpu/server.log,recorded,HEAVY,6,100
20260901-120830-m3-qwen-awq-int8-256k-full_gpu,2026-09-01T12:38:03.814505+08:00,full_gpu,qwen-awq-int8-256k,/ssd7/hungwei/paper-hkv/models/Qwen2.5-7B-Instruct-1M-AWQ-noDCA,0,258048,258048,warm,0,2500.483,76.654,21817.267,253,531136,1,,serial,NOT_MEASURED,NOT_MEASURED,False,CLEAN,/ssd7/hungwei/paper-hkv/runs/20260901-120830-m3-qwen-awq-int8-256k-full_gpu/server.log,recorded,HEAVY,6,100
20260901-123907-m3-qwen-awq-int8-256k-tier_fs,2026-09-01T12:46:52.767441+08:00,tier_fs,qwen-awq-int8-256k,/ssd7/hungwei/paper-hkv/models/Qwen2.5-7B-Instruct-1M-AWQ-noDCA,0,131072,131072,cold,0,351120.709,42.334,361788.887,253,531136,1,,serial,NOT_MEASURED,NOT_MEASURED,False,CLEAN,/ssd7/hungwei/paper-hkv/runs/20260901-123907-m3-qwen-awq-int8-256k-tier_fs/server.log,recorded,HEAVY,6,99
20260901-123907-m3-qwen-awq-int8-256k-tier_fs,2026-09-01T12:47:04.667050+08:00,tier_fs,qwen-awq-int8-256k,/ssd7/hungwei/paper-hkv/models/Qwen2.5-7B-Instruct-1M-AWQ-noDCA,0,131072,131072,warm,0,1024.525,42.182,11612.203,252,531136,1,,serial,NOT_MEASURED,NOT_MEASURED,False,CLEAN,/ssd7/hungwei/paper-hkv/runs/20260901-123907-m3-qwen-awq-int8-256k-tier_fs/server.log,recorded,HEAVY,6,100
20260901-123907-m3-qwen-awq-int8-256k-tier_fs,2026-09-01T13:08:41.471174+08:00,tier_fs,qwen-awq-int8-256k,/ssd7/hungwei/paper-hkv/models/Qwen2.5-7B-Instruct-1M-AWQ-noDCA,0,258048,258048,cold,0,1274633.864,75.719,1293639.293,252,531136,1,,serial,NOT_MEASURED,NOT_MEASURED,False,CLEAN,/ssd7/hungwei/paper-hkv/runs/20260901-123907-m3-qwen-awq-int8-256k-tier_fs/server.log,recorded,HEAVY,6,98
20260901-123907-m3-qwen-awq-int8-256k-tier_fs,2026-09-01T13:09:02.664219+08:00,tier_fs,qwen-awq-int8-256k,/ssd7/hungwei/paper-hkv/models/Qwen2.5-7B-Instruct-1M-AWQ-noDCA,0,258048,258048,warm,0,1996.744,75.308,20899.126,252,531136,1,,serial,NOT_MEASURED,NOT_MEASURED,False,CLEAN,/ssd7/hungwei/paper-hkv/runs/20260901-123907-m3-qwen-awq-int8-256k-tier_fs/server.log,recorded,HEAVY,6,100
