run_id,ts,baseline,model_key,model,gpu,ctx,actual_prompt_tokens,round,prefix_idx,ttft_ms,tpot_ms,total_ms,gen_tokens,gpu_kv_cache_tokens,n_prefixes,quality_score,quality_metric,contaminated,guard_verdict,log
20260830-181826-m3-llama-cpu_lru,2026-08-30T18:21:34.634685+08:00,cpu_lru,llama,NousResearch/Meta-Llama-3.1-8B-Instruct,1,8192,8192,cold,0,2184.125,42.067,2815.127,16,48128,4,,NOT_MEASURED,NOT_MEASURED,False,CLEAN,/ssd7/hungwei/paper-hkv/runs/20260830-181826-m3-llama-cpu_lru/server.log
20260830-181826-m3-llama-cpu_lru,2026-08-30T18:21:37.455106+08:00,cpu_lru,llama,NousResearch/Meta-Llama-3.1-8B-Instruct,1,8192,8192,cold,1,2186.789,42.169,2819.33,16,48128,4,,NOT_MEASURED,NOT_MEASURED,False,CLEAN,/ssd7/hungwei/paper-hkv/runs/20260830-181826-m3-llama-cpu_lru/server.log
20260830-181826-m3-llama-cpu_lru,2026-08-30T18:21:40.281786+08:00,cpu_lru,llama,NousResearch/Meta-Llama-3.1-8B-Instruct,1,8192,8192,cold,2,2194.115,42.099,2825.593,16,48128,4,,NOT_MEASURED,NOT_MEASURED,False,CLEAN,/ssd7/hungwei/paper-hkv/runs/20260830-181826-m3-llama-cpu_lru/server.log
20260830-181826-m3-llama-cpu_lru,2026-08-30T18:21:43.113364+08:00,cpu_lru,llama,NousResearch/Meta-Llama-3.1-8B-Instruct,1,8192,8192,cold,3,2197.984,42.168,2830.499,16,48128,4,,NOT_MEASURED,NOT_MEASURED,False,CLEAN,/ssd7/hungwei/paper-hkv/runs/20260830-181826-m3-llama-cpu_lru/server.log
20260830-181826-m3-llama-cpu_lru,2026-08-30T18:21:43.852322+08:00,cpu_lru,llama,NousResearch/Meta-Llama-3.1-8B-Instruct,1,8192,8192,warm,0,99.965,42.525,737.839,16,48128,4,,NOT_MEASURED,NOT_MEASURED,False,CLEAN,/ssd7/hungwei/paper-hkv/runs/20260830-181826-m3-llama-cpu_lru/server.log
20260830-181826-m3-llama-cpu_lru,2026-08-30T18:21:44.591079+08:00,cpu_lru,llama,NousResearch/Meta-Llama-3.1-8B-Instruct,1,8192,8192,warm,1,104.2,42.232,737.683,16,48128,4,,NOT_MEASURED,NOT_MEASURED,False,CLEAN,/ssd7/hungwei/paper-hkv/runs/20260830-181826-m3-llama-cpu_lru/server.log
20260830-181826-m3-llama-cpu_lru,2026-08-30T18:21:45.332548+08:00,cpu_lru,llama,NousResearch/Meta-Llama-3.1-8B-Instruct,1,8192,8192,warm,2,104.54,42.386,740.331,16,48128,4,,NOT_MEASURED,NOT_MEASURED,False,CLEAN,/ssd7/hungwei/paper-hkv/runs/20260830-181826-m3-llama-cpu_lru/server.log
20260830-181826-m3-llama-cpu_lru,2026-08-30T18:21:46.079555+08:00,cpu_lru,llama,NousResearch/Meta-Llama-3.1-8B-Instruct,1,8192,8192,warm,3,114.253,42.11,745.905,16,48128,4,,NOT_MEASURED,NOT_MEASURED,False,CLEAN,/ssd7/hungwei/paper-hkv/runs/20260830-181826-m3-llama-cpu_lru/server.log
20260830-181826-m3-llama-cpu_lru,2026-08-30T18:21:52.231084+08:00,cpu_lru,llama,NousResearch/Meta-Llama-3.1-8B-Instruct,1,16384,16384,cold,0,4931.13,44.813,5603.33,16,48128,4,,NOT_MEASURED,NOT_MEASURED,False,CLEAN,/ssd7/hungwei/paper-hkv/runs/20260830-181826-m3-llama-cpu_lru/server.log
20260830-181826-m3-llama-cpu_lru,2026-08-30T18:21:57.828642+08:00,cpu_lru,llama,NousResearch/Meta-Llama-3.1-8B-Instruct,1,16384,16384,cold,1,4926.353,44.623,5595.695,16,48128,4,,NOT_MEASURED,NOT_MEASURED,False,CLEAN,/ssd7/hungwei/paper-hkv/runs/20260830-181826-m3-llama-cpu_lru/server.log
20260830-181826-m3-llama-cpu_lru,2026-08-30T18:22:03.439098+08:00,cpu_lru,llama,NousResearch/Meta-Llama-3.1-8B-Instruct,1,16384,16384,cold,2,4935.392,44.882,5608.622,16,48128,4,,NOT_MEASURED,NOT_MEASURED,False,CLEAN,/ssd7/hungwei/paper-hkv/runs/20260830-181826-m3-llama-cpu_lru/server.log
20260830-181826-m3-llama-cpu_lru,2026-08-30T18:22:09.078879+08:00,cpu_lru,llama,NousResearch/Meta-Llama-3.1-8B-Instruct,1,16384,16384,cold,3,4967.918,44.662,5637.853,16,48128,4,,NOT_MEASURED,NOT_MEASURED,False,CLEAN,/ssd7/hungwei/paper-hkv/runs/20260830-181826-m3-llama-cpu_lru/server.log
20260830-181826-m3-llama-cpu_lru,2026-08-30T18:22:10.463781+08:00,cpu_lru,llama,NousResearch/Meta-Llama-3.1-8B-Instruct,1,16384,16384,warm,0,707.789,45.02,1383.094,16,48128,4,,NOT_MEASURED,NOT_MEASURED,False,CLEAN,/ssd7/hungwei/paper-hkv/runs/20260830-181826-m3-llama-cpu_lru/server.log
20260830-181826-m3-llama-cpu_lru,2026-08-30T18:22:11.954199+08:00,cpu_lru,llama,NousResearch/Meta-Llama-3.1-8B-Instruct,1,16384,16384,warm,1,811.912,44.915,1485.636,16,48128,4,,NOT_MEASURED,NOT_MEASURED,False,CLEAN,/ssd7/hungwei/paper-hkv/runs/20260830-181826-m3-llama-cpu_lru/server.log
20260830-181826-m3-llama-cpu_lru,2026-08-30T18:22:13.361375+08:00,cpu_lru,llama,NousResearch/Meta-Llama-3.1-8B-Instruct,1,16384,16384,warm,2,730.49,44.993,1405.384,16,48128,4,,NOT_MEASURED,NOT_MEASURED,False,CLEAN,/ssd7/hungwei/paper-hkv/runs/20260830-181826-m3-llama-cpu_lru/server.log
20260830-181826-m3-llama-cpu_lru,2026-08-30T18:22:14.829148+08:00,cpu_lru,llama,NousResearch/Meta-Llama-3.1-8B-Instruct,1,16384,16384,warm,3,788.603,45.153,1465.894,16,48128,4,,NOT_MEASURED,NOT_MEASURED,False,CLEAN,/ssd7/hungwei/paper-hkv/runs/20260830-181826-m3-llama-cpu_lru/server.log
20260830-181826-m3-llama-cpu_lru,2026-08-30T18:22:28.800336+08:00,cpu_lru,llama,NousResearch/Meta-Llama-3.1-8B-Instruct,1,32768,32768,cold,0,12183.986,49.841,12931.599,16,48128,4,,NOT_MEASURED,NOT_MEASURED,False,CLEAN,/ssd7/hungwei/paper-hkv/runs/20260830-181826-m3-llama-cpu_lru/server.log
20260830-181826-m3-llama-cpu_lru,2026-08-30T18:22:41.772875+08:00,cpu_lru,llama,NousResearch/Meta-Llama-3.1-8B-Instruct,1,32768,32768,cold,1,12201.083,36.577,12969.189,22,48128,4,,NOT_MEASURED,NOT_MEASURED,False,CLEAN,/ssd7/hungwei/paper-hkv/runs/20260830-181826-m3-llama-cpu_lru/server.log
20260830-181826-m3-llama-cpu_lru,2026-08-30T18:22:54.778313+08:00,cpu_lru,llama,NousResearch/Meta-Llama-3.1-8B-Instruct,1,32768,32768,cold,2,12247.028,50.336,13002.076,16,48128,4,,NOT_MEASURED,NOT_MEASURED,False,CLEAN,/ssd7/hungwei/paper-hkv/runs/20260830-181826-m3-llama-cpu_lru/server.log
20260830-181826-m3-llama-cpu_lru,2026-08-30T18:23:07.827583+08:00,cpu_lru,llama,NousResearch/Meta-Llama-3.1-8B-Instruct,1,32768,32768,cold,3,12291.268,50.318,13046.043,16,48128,4,,NOT_MEASURED,NOT_MEASURED,False,CLEAN,/ssd7/hungwei/paper-hkv/runs/20260830-181826-m3-llama-cpu_lru/server.log
20260830-181826-m3-llama-cpu_lru,2026-08-30T18:23:09.618993+08:00,cpu_lru,llama,NousResearch/Meta-Llama-3.1-8B-Instruct,1,32768,32768,warm,0,1033.984,50.272,1788.061,16,48128,4,,NOT_MEASURED,NOT_MEASURED,False,CLEAN,/ssd7/hungwei/paper-hkv/runs/20260830-181826-m3-llama-cpu_lru/server.log
20260830-181826-m3-llama-cpu_lru,2026-08-30T18:23:11.401527+08:00,cpu_lru,llama,NousResearch/Meta-Llama-3.1-8B-Instruct,1,32768,32768,warm,1,1014.241,36.422,1779.111,22,48128,4,,NOT_MEASURED,NOT_MEASURED,False,CLEAN,/ssd7/hungwei/paper-hkv/runs/20260830-181826-m3-llama-cpu_lru/server.log
20260830-181826-m3-llama-cpu_lru,2026-08-30T18:23:13.189950+08:00,cpu_lru,llama,NousResearch/Meta-Llama-3.1-8B-Instruct,1,32768,32768,warm,2,1032.318,50.186,1785.11,16,48128,4,,NOT_MEASURED,NOT_MEASURED,False,CLEAN,/ssd7/hungwei/paper-hkv/runs/20260830-181826-m3-llama-cpu_lru/server.log
20260830-181826-m3-llama-cpu_lru,2026-08-30T18:23:15.206824+08:00,cpu_lru,llama,NousResearch/Meta-Llama-3.1-8B-Instruct,1,32768,32768,warm,3,1260.533,50.209,2013.665,16,48128,4,,NOT_MEASURED,NOT_MEASURED,False,CLEAN,/ssd7/hungwei/paper-hkv/runs/20260830-181826-m3-llama-cpu_lru/server.log
20260830-181826-m3-llama-tier_fs,2026-08-30T18:21:25.835234+08:00,tier_fs,llama,NousResearch/Meta-Llama-3.1-8B-Instruct,3,4096,4096,cold,0,1095.802,40.292,1700.186,16,48128,4,,NOT_MEASURED,NOT_MEASURED,False,CLEAN,/ssd7/hungwei/paper-hkv/runs/20260830-181826-m3-llama-tier_fs/server.log
20260830-181826-m3-llama-tier_fs,2026-08-30T18:21:27.504546+08:00,tier_fs,llama,NousResearch/Meta-Llama-3.1-8B-Instruct,3,4096,4096,cold,1,1063.787,40.318,1668.56,16,48128,4,,NOT_MEASURED,NOT_MEASURED,False,CLEAN,/ssd7/hungwei/paper-hkv/runs/20260830-181826-m3-llama-tier_fs/server.log
20260830-181826-m3-llama-tier_fs,2026-08-30T18:21:29.186922+08:00,tier_fs,llama,NousResearch/Meta-Llama-3.1-8B-Instruct,3,4096,4096,cold,2,1076.664,40.331,1681.628,16,48128,4,,NOT_MEASURED,NOT_MEASURED,False,CLEAN,/ssd7/hungwei/paper-hkv/runs/20260830-181826-m3-llama-tier_fs/server.log
20260830-181826-m3-llama-tier_fs,2026-08-30T18:21:30.857028+08:00,tier_fs,llama,NousResearch/Meta-Llama-3.1-8B-Instruct,3,4096,4096,cold,3,1063.649,40.369,1669.188,16,48128,4,,NOT_MEASURED,NOT_MEASURED,False,CLEAN,/ssd7/hungwei/paper-hkv/runs/20260830-181826-m3-llama-tier_fs/server.log
20260830-181826-m3-llama-tier_fs,2026-08-30T18:21:31.547841+08:00,tier_fs,llama,NousResearch/Meta-Llama-3.1-8B-Instruct,3,4096,4096,warm,0,81.267,40.59,690.115,16,48128,4,,NOT_MEASURED,NOT_MEASURED,False,CLEAN,/ssd7/hungwei/paper-hkv/runs/20260830-181826-m3-llama-tier_fs/server.log
20260830-181826-m3-llama-tier_fs,2026-08-30T18:21:32.235007+08:00,tier_fs,llama,NousResearch/Meta-Llama-3.1-8B-Instruct,3,4096,4096,warm,1,81.309,40.339,686.393,16,48128,4,,NOT_MEASURED,NOT_MEASURED,False,CLEAN,/ssd7/hungwei/paper-hkv/runs/20260830-181826-m3-llama-tier_fs/server.log
20260830-181826-m3-llama-tier_fs,2026-08-30T18:21:32.924148+08:00,tier_fs,llama,NousResearch/Meta-Llama-3.1-8B-Instruct,3,4096,4096,warm,2,79.373,40.604,688.438,16,48128,4,,NOT_MEASURED,NOT_MEASURED,False,CLEAN,/ssd7/hungwei/paper-hkv/runs/20260830-181826-m3-llama-tier_fs/server.log
20260830-181826-m3-llama-tier_fs,2026-08-30T18:21:33.610983+08:00,tier_fs,llama,NousResearch/Meta-Llama-3.1-8B-Instruct,3,4096,4096,warm,3,80.265,40.39,686.114,16,48128,4,,NOT_MEASURED,NOT_MEASURED,False,CLEAN,/ssd7/hungwei/paper-hkv/runs/20260830-181826-m3-llama-tier_fs/server.log
20260830-181826-m3-llama-tier_fs,2026-08-30T18:21:36.696848+08:00,tier_fs,llama,NousResearch/Meta-Llama-3.1-8B-Instruct,3,8192,8192,cold,0,2209.697,41.901,2838.212,16,48128,4,,NOT_MEASURED,NOT_MEASURED,False,CLEAN,/ssd7/hungwei/paper-hkv/runs/20260830-181826-m3-llama-tier_fs/server.log
20260830-181826-m3-llama-tier_fs,2026-08-30T18:21:39.558826+08:00,tier_fs,llama,NousResearch/Meta-Llama-3.1-8B-Instruct,3,8192,8192,cold,1,2231.835,41.965,2861.317,16,48128,4,,NOT_MEASURED,NOT_MEASURED,False,CLEAN,/ssd7/hungwei/paper-hkv/runs/20260830-181826-m3-llama-tier_fs/server.log
20260830-181826-m3-llama-tier_fs,2026-08-30T18:21:42.494777+08:00,tier_fs,llama,NousResearch/Meta-Llama-3.1-8B-Instruct,3,8192,8192,cold,2,2304.928,42.021,2935.245,16,48128,4,,NOT_MEASURED,NOT_MEASURED,False,CLEAN,/ssd7/hungwei/paper-hkv/runs/20260830-181826-m3-llama-tier_fs/server.log
20260830-181826-m3-llama-tier_fs,2026-08-30T18:21:45.485859+08:00,tier_fs,llama,NousResearch/Meta-Llama-3.1-8B-Instruct,3,8192,8192,cold,3,2356.795,42.214,2990.0,16,48128,4,,NOT_MEASURED,NOT_MEASURED,False,CLEAN,/ssd7/hungwei/paper-hkv/runs/20260830-181826-m3-llama-tier_fs/server.log
20260830-181826-m3-llama-tier_fs,2026-08-30T18:21:46.231412+08:00,tier_fs,llama,NousResearch/Meta-Llama-3.1-8B-Instruct,3,8192,8192,warm,0,111.783,42.179,744.465,16,48128,4,,NOT_MEASURED,NOT_MEASURED,False,CLEAN,/ssd7/hungwei/paper-hkv/runs/20260830-181826-m3-llama-tier_fs/server.log
20260830-181826-m3-llama-tier_fs,2026-08-30T18:21:46.992239+08:00,tier_fs,llama,NousResearch/Meta-Llama-3.1-8B-Instruct,3,8192,8192,warm,1,127.82,42.127,759.722,16,48128,4,,NOT_MEASURED,NOT_MEASURED,False,CLEAN,/ssd7/hungwei/paper-hkv/runs/20260830-181826-m3-llama-tier_fs/server.log
20260830-181826-m3-llama-tier_fs,2026-08-30T18:21:47.753454+08:00,tier_fs,llama,NousResearch/Meta-Llama-3.1-8B-Instruct,3,8192,8192,warm,2,127.493,42.176,760.132,16,48128,4,,NOT_MEASURED,NOT_MEASURED,False,CLEAN,/ssd7/hungwei/paper-hkv/runs/20260830-181826-m3-llama-tier_fs/server.log
20260830-181826-m3-llama-tier_fs,2026-08-30T18:21:48.516772+08:00,tier_fs,llama,NousResearch/Meta-Llama-3.1-8B-Instruct,3,8192,8192,warm,3,129.814,42.161,762.225,16,48128,4,,NOT_MEASURED,NOT_MEASURED,False,CLEAN,/ssd7/hungwei/paper-hkv/runs/20260830-181826-m3-llama-tier_fs/server.log
20260830-181826-m3-llama-tier_fs,2026-08-30T18:21:54.958887+08:00,tier_fs,llama,NousResearch/Meta-Llama-3.1-8B-Instruct,3,16384,16384,cold,0,5235.238,45.43,5916.691,16,48128,4,,NOT_MEASURED,NOT_MEASURED,False,CLEAN,/ssd7/hungwei/paper-hkv/runs/20260830-181826-m3-llama-tier_fs/server.log
20260830-181826-m3-llama-tier_fs,2026-08-30T18:22:01.260194+08:00,tier_fs,llama,NousResearch/Meta-Llama-3.1-8B-Instruct,3,16384,16384,cold,1,5621.223,45.218,6299.496,16,48128,4,,NOT_MEASURED,NOT_MEASURED,False,CLEAN,/ssd7/hungwei/paper-hkv/runs/20260830-181826-m3-llama-tier_fs/server.log
20260830-181826-m3-llama-tier_fs,2026-08-30T18:22:07.405282+08:00,tier_fs,llama,NousResearch/Meta-Llama-3.1-8B-Instruct,3,16384,16384,cold,2,5465.207,45.206,6143.299,16,48128,4,,NOT_MEASURED,NOT_MEASURED,False,CLEAN,/ssd7/hungwei/paper-hkv/runs/20260830-181826-m3-llama-tier_fs/server.log
20260830-181826-m3-llama-tier_fs,2026-08-30T18:22:13.734797+08:00,tier_fs,llama,NousResearch/Meta-Llama-3.1-8B-Instruct,3,16384,16384,cold,3,5642.874,45.652,6327.661,16,48128,4,,NOT_MEASURED,NOT_MEASURED,False,CLEAN,/ssd7/hungwei/paper-hkv/runs/20260830-181826-m3-llama-tier_fs/server.log
20260830-181826-m3-llama-tier_fs,2026-08-30T18:22:15.098945+08:00,tier_fs,llama,NousResearch/Meta-Llama-3.1-8B-Instruct,3,16384,16384,warm,0,687.997,44.952,1362.271,16,48128,4,,NOT_MEASURED,NOT_MEASURED,False,CLEAN,/ssd7/hungwei/paper-hkv/runs/20260830-181826-m3-llama-tier_fs/server.log
20260830-181826-m3-llama-tier_fs,2026-08-30T18:22:16.360290+08:00,tier_fs,llama,NousResearch/Meta-Llama-3.1-8B-Instruct,3,16384,16384,warm,1,584.657,44.992,1259.53,16,48128,4,,NOT_MEASURED,NOT_MEASURED,False,CLEAN,/ssd7/hungwei/paper-hkv/runs/20260830-181826-m3-llama-tier_fs/server.log
20260830-181826-m3-llama-tier_fs,2026-08-30T18:22:17.641013+08:00,tier_fs,llama,NousResearch/Meta-Llama-3.1-8B-Instruct,3,16384,16384,warm,2,602.578,45.089,1278.919,16,48128,4,,NOT_MEASURED,NOT_MEASURED,False,CLEAN,/ssd7/hungwei/paper-hkv/runs/20260830-181826-m3-llama-tier_fs/server.log
20260830-181826-m3-llama-tier_fs,2026-08-30T18:22:18.909582+08:00,tier_fs,llama,NousResearch/Meta-Llama-3.1-8B-Instruct,3,16384,16384,warm,3,591.17,45.031,1266.628,16,48128,4,,NOT_MEASURED,NOT_MEASURED,False,CLEAN,/ssd7/hungwei/paper-hkv/runs/20260830-181826-m3-llama-tier_fs/server.log
20260830-181826-m3-llama-tier_fs,2026-08-30T18:22:34.711065+08:00,tier_fs,llama,NousResearch/Meta-Llama-3.1-8B-Instruct,3,32768,32768,cold,0,13982.315,50.885,14745.592,16,48128,4,,NOT_MEASURED,NOT_MEASURED,False,CLEAN,/ssd7/hungwei/paper-hkv/runs/20260830-181826-m3-llama-tier_fs/server.log
20260830-181826-m3-llama-tier_fs,2026-08-30T18:22:49.987722+08:00,tier_fs,llama,NousResearch/Meta-Llama-3.1-8B-Instruct,3,32768,32768,cold,1,14500.227,36.819,15273.431,22,48128,4,,NOT_MEASURED,NOT_MEASURED,False,CLEAN,/ssd7/hungwei/paper-hkv/runs/20260830-181826-m3-llama-tier_fs/server.log
20260830-181826-m3-llama-tier_fs,2026-08-30T18:23:04.256702+08:00,tier_fs,llama,NousResearch/Meta-Llama-3.1-8B-Instruct,3,32768,32768,cold,2,13495.816,51.32,14265.618,16,48128,4,,NOT_MEASURED,NOT_MEASURED,False,CLEAN,/ssd7/hungwei/paper-hkv/runs/20260830-181826-m3-llama-tier_fs/server.log
20260830-181826-m3-llama-tier_fs,2026-08-30T18:23:18.902805+08:00,tier_fs,llama,NousResearch/Meta-Llama-3.1-8B-Instruct,3,32768,32768,cold,3,13868.64,51.615,14642.859,16,48128,4,,NOT_MEASURED,NOT_MEASURED,False,CLEAN,/ssd7/hungwei/paper-hkv/runs/20260830-181826-m3-llama-tier_fs/server.log
20260830-181826-m3-llama-tier_fs,2026-08-30T18:23:20.762040+08:00,tier_fs,llama,NousResearch/Meta-Llama-3.1-8B-Instruct,3,32768,32768,warm,0,1100.549,50.321,1855.367,16,48128,4,,NOT_MEASURED,NOT_MEASURED,False,CLEAN,/ssd7/hungwei/paper-hkv/runs/20260830-181826-m3-llama-tier_fs/server.log
20260830-181826-m3-llama-tier_fs,2026-08-30T18:23:22.612794+08:00,tier_fs,llama,NousResearch/Meta-Llama-3.1-8B-Instruct,3,32768,32768,warm,1,1080.15,36.532,1847.315,22,48128,4,,NOT_MEASURED,NOT_MEASURED,False,CLEAN,/ssd7/hungwei/paper-hkv/runs/20260830-181826-m3-llama-tier_fs/server.log
20260830-181826-m3-llama-tier_fs,2026-08-30T18:23:24.461937+08:00,tier_fs,llama,NousResearch/Meta-Llama-3.1-8B-Instruct,3,32768,32768,warm,2,1094.015,50.091,1845.373,16,48128,4,,NOT_MEASURED,NOT_MEASURED,False,CLEAN,/ssd7/hungwei/paper-hkv/runs/20260830-181826-m3-llama-tier_fs/server.log
20260830-181826-m3-llama-tier_fs,2026-08-30T18:23:26.311046+08:00,tier_fs,llama,NousResearch/Meta-Llama-3.1-8B-Instruct,3,32768,32768,warm,3,1095.496,49.997,1845.449,16,48128,4,,NOT_MEASURED,NOT_MEASURED,False,CLEAN,/ssd7/hungwei/paper-hkv/runs/20260830-181826-m3-llama-tier_fs/server.log
20260830-181826-m3-llama-cpu_arc,2026-08-30T18:21:23.900455+08:00,cpu_arc,llama,NousResearch/Meta-Llama-3.1-8B-Instruct,2,4096,4096,cold,0,1087.536,40.232,1691.013,16,48128,4,,NOT_MEASURED,NOT_MEASURED,False,CLEAN,/ssd7/hungwei/paper-hkv/runs/20260830-181826-m3-llama-cpu_arc/server.log
20260830-181826-m3-llama-cpu_arc,2026-08-30T18:21:25.546983+08:00,cpu_arc,llama,NousResearch/Meta-Llama-3.1-8B-Instruct,2,4096,4096,cold,1,1040.89,40.321,1645.705,16,48128,4,,NOT_MEASURED,NOT_MEASURED,False,CLEAN,/ssd7/hungwei/paper-hkv/runs/20260830-181826-m3-llama-cpu_arc/server.log
20260830-181826-m3-llama-cpu_arc,2026-08-30T18:21:27.193666+08:00,cpu_arc,llama,NousResearch/Meta-Llama-3.1-8B-Instruct,2,4096,4096,cold,2,1041.112,40.324,1645.97,16,48128,4,,NOT_MEASURED,NOT_MEASURED,False,CLEAN,/ssd7/hungwei/paper-hkv/runs/20260830-181826-m3-llama-cpu_arc/server.log
20260830-181826-m3-llama-cpu_arc,2026-08-30T18:21:28.840092+08:00,cpu_arc,llama,NousResearch/Meta-Llama-3.1-8B-Instruct,2,4096,4096,cold,3,1040.662,40.336,1645.696,16,48128,4,,NOT_MEASURED,NOT_MEASURED,False,CLEAN,/ssd7/hungwei/paper-hkv/runs/20260830-181826-m3-llama-cpu_arc/server.log
20260830-181826-m3-llama-cpu_arc,2026-08-30T18:21:29.525709+08:00,cpu_arc,llama,NousResearch/Meta-Llama-3.1-8B-Instruct,2,4096,4096,warm,0,79.603,40.355,684.92,16,48128,4,,NOT_MEASURED,NOT_MEASURED,False,CLEAN,/ssd7/hungwei/paper-hkv/runs/20260830-181826-m3-llama-cpu_arc/server.log
20260830-181826-m3-llama-cpu_arc,2026-08-30T18:21:30.212874+08:00,cpu_arc,llama,NousResearch/Meta-Llama-3.1-8B-Instruct,2,4096,4096,warm,1,80.989,40.361,686.407,16,48128,4,,NOT_MEASURED,NOT_MEASURED,False,CLEAN,/ssd7/hungwei/paper-hkv/runs/20260830-181826-m3-llama-cpu_arc/server.log
20260830-181826-m3-llama-cpu_arc,2026-08-30T18:21:30.901652+08:00,cpu_arc,llama,NousResearch/Meta-Llama-3.1-8B-Instruct,2,4096,4096,warm,2,83.552,40.299,688.038,16,48128,4,,NOT_MEASURED,NOT_MEASURED,False,CLEAN,/ssd7/hungwei/paper-hkv/runs/20260830-181826-m3-llama-cpu_arc/server.log
20260830-181826-m3-llama-cpu_arc,2026-08-30T18:21:31.589928+08:00,cpu_arc,llama,NousResearch/Meta-Llama-3.1-8B-Instruct,2,4096,4096,warm,3,80.92,40.444,687.586,16,48128,4,,NOT_MEASURED,NOT_MEASURED,False,CLEAN,/ssd7/hungwei/paper-hkv/runs/20260830-181826-m3-llama-cpu_arc/server.log
20260830-181826-m3-llama-cpu_arc,2026-08-30T18:21:34.681183+08:00,cpu_arc,llama,NousResearch/Meta-Llama-3.1-8B-Instruct,2,8192,8192,cold,0,2178.538,41.717,2804.288,16,48128,4,,NOT_MEASURED,NOT_MEASURED,False,CLEAN,/ssd7/hungwei/paper-hkv/runs/20260830-181826-m3-llama-cpu_arc/server.log
20260830-181826-m3-llama-cpu_arc,2026-08-30T18:21:37.489482+08:00,cpu_arc,llama,NousResearch/Meta-Llama-3.1-8B-Instruct,2,8192,8192,cold,1,2179.421,41.854,2807.233,16,48128,4,,NOT_MEASURED,NOT_MEASURED,False,CLEAN,/ssd7/hungwei/paper-hkv/runs/20260830-181826-m3-llama-cpu_arc/server.log
20260830-181826-m3-llama-cpu_arc,2026-08-30T18:21:40.314923+08:00,cpu_arc,llama,NousResearch/Meta-Llama-3.1-8B-Instruct,2,8192,8192,cold,2,2196.525,41.855,2824.355,16,48128,4,,NOT_MEASURED,NOT_MEASURED,False,CLEAN,/ssd7/hungwei/paper-hkv/runs/20260830-181826-m3-llama-cpu_arc/server.log
20260830-181826-m3-llama-cpu_arc,2026-08-30T18:21:43.148131+08:00,cpu_arc,llama,NousResearch/Meta-Llama-3.1-8B-Instruct,2,8192,8192,cold,3,2202.407,41.98,2832.106,16,48128,4,,NOT_MEASURED,NOT_MEASURED,False,CLEAN,/ssd7/hungwei/paper-hkv/runs/20260830-181826-m3-llama-cpu_arc/server.log
20260830-181826-m3-llama-cpu_arc,2026-08-30T18:21:43.882161+08:00,cpu_arc,llama,NousResearch/Meta-Llama-3.1-8B-Instruct,2,8192,8192,warm,0,102.947,42.0,732.94,16,48128,4,,NOT_MEASURED,NOT_MEASURED,False,CLEAN,/ssd7/hungwei/paper-hkv/runs/20260830-181826-m3-llama-cpu_arc/server.log
20260830-181826-m3-llama-cpu_arc,2026-08-30T18:21:44.615851+08:00,cpu_arc,llama,NousResearch/Meta-Llama-3.1-8B-Instruct,2,8192,8192,warm,1,101.59,42.066,732.587,16,48128,4,,NOT_MEASURED,NOT_MEASURED,False,CLEAN,/ssd7/hungwei/paper-hkv/runs/20260830-181826-m3-llama-cpu_arc/server.log
20260830-181826-m3-llama-cpu_arc,2026-08-30T18:21:45.352279+08:00,cpu_arc,llama,NousResearch/Meta-Llama-3.1-8B-Instruct,2,8192,8192,warm,2,104.9,42.026,735.285,16,48128,4,,NOT_MEASURED,NOT_MEASURED,False,CLEAN,/ssd7/hungwei/paper-hkv/runs/20260830-181826-m3-llama-cpu_arc/server.log
20260830-181826-m3-llama-cpu_arc,2026-08-30T18:21:46.087547+08:00,cpu_arc,llama,NousResearch/Meta-Llama-3.1-8B-Instruct,2,8192,8192,warm,3,105.037,41.943,734.186,16,48128,4,,NOT_MEASURED,NOT_MEASURED,False,CLEAN,/ssd7/hungwei/paper-hkv/runs/20260830-181826-m3-llama-cpu_arc/server.log
20260830-181826-m3-llama-cpu_arc,2026-08-30T18:21:52.266413+08:00,cpu_arc,llama,NousResearch/Meta-Llama-3.1-8B-Instruct,2,16384,16384,cold,0,4947.383,44.639,5616.965,16,48128,4,,NOT_MEASURED,NOT_MEASURED,False,CLEAN,/ssd7/hungwei/paper-hkv/runs/20260830-181826-m3-llama-cpu_arc/server.log
20260830-181826-m3-llama-cpu_arc,2026-08-30T18:21:57.868234+08:00,cpu_arc,llama,NousResearch/Meta-Llama-3.1-8B-Instruct,2,16384,16384,cold,1,4926.565,44.873,5599.653,16,48128,4,,NOT_MEASURED,NOT_MEASURED,False,CLEAN,/ssd7/hungwei/paper-hkv/runs/20260830-181826-m3-llama-cpu_arc/server.log
20260830-181826-m3-llama-cpu_arc,2026-08-30T18:22:03.487817+08:00,cpu_arc,llama,NousResearch/Meta-Llama-3.1-8B-Instruct,2,16384,16384,cold,2,4945.643,44.783,5617.388,16,48128,4,,NOT_MEASURED,NOT_MEASURED,False,CLEAN,/ssd7/hungwei/paper-hkv/runs/20260830-181826-m3-llama-cpu_arc/server.log
20260830-181826-m3-llama-cpu_arc,2026-08-30T18:22:09.124140+08:00,cpu_arc,llama,NousResearch/Meta-Llama-3.1-8B-Instruct,2,16384,16384,cold,3,4959.979,44.963,5634.427,16,48128,4,,NOT_MEASURED,NOT_MEASURED,False,CLEAN,/ssd7/hungwei/paper-hkv/runs/20260830-181826-m3-llama-cpu_arc/server.log
