ts,sim_version,trace,model_profile,device,gpu_budget_tokens,cpu_budget_gib,lookup,prefetch,oracle_dest,device_write_mibps_sustained,fs_root,cost_model,axis,synthetic,request_tokens,requeries_per_doc,reuse_pct,tail_frac,n_docs,requests,unique_blocks,pressure_x,single_request_fits,ssd_gib,policy,total_ms,gpu_hits,cpu_hits,ssd_hits,recompute,ssd_writes,cpu_writes,decode_ms,prefill_ms,evict_free,evict_to_cpu,evict_to_ssd,evict_free_pct,best_baseline,oracle_headroom_pct,verdict
2026-09-01T12:42:04.047647+08:00,0e7b989d,surface:L524288:rq2,qwen-awq,nvme,273872,24.0,prefix,1,best,2512.0,/home/hungwei,/home/hungwei/llm/POC/paper-hierarchical-kv-state/results/m4_oracle/cost_model.json,surface,longctx,524288,2.0,67.81,0.02,60,120,1291016,75.42,0,512.0,cpu_lru,196554527.55,0,163840,0,3846920,0,3993643,0.0,196554527.55,,,,,tier_fs,,
2026-09-01T12:42:04.047674+08:00,0e7b989d,surface:L524288:rq2,qwen-awq,nvme,273872,24.0,prefix,1,best,2512.0,/home/hungwei,/home/hungwei/llm/POC/paper-hierarchical-kv-state/results/m4_oracle/cost_model.json,surface,longctx,524288,2.0,67.81,0.02,60,120,1291016,75.42,0,512.0,cpu_arc,196554527.55,0,163840,0,3846920,0,3993643,0.0,196554527.55,,,,,tier_fs,,
2026-09-01T12:42:04.047695+08:00,0e7b989d,surface:L524288:rq2,qwen-awq,nvme,273872,24.0,prefix,1,best,2512.0,/home/hungwei,/home/hungwei/llm/POC/paper-hierarchical-kv-state/results/m4_oracle/cost_model.json,surface,longctx,524288,2.0,67.81,0.02,60,120,1291016,75.42,0,512.0,tier_fs,90527208.39,0,163840,2359296,1487624,3801717,3993643,0.0,90527208.39,,,,,tier_fs,,
2026-09-01T12:42:04.047716+08:00,0e7b989d,surface:L524288:rq2,qwen-awq,nvme,273872,24.0,prefix,1,best,2512.0,/home/hungwei,/home/hungwei/llm/POC/paper-hierarchical-kv-state/results/m4_oracle/cost_model.json,surface,longctx,524288,2.0,67.81,0.02,60,120,1291016,75.42,0,512.0,oracle,77657050.84,547744,625182,1546818,1291016,1546818,965297,0.0,77657050.84,1273899,625182,1546818,33.647,tier_fs,14.217,MARGINAL
2026-09-01T12:43:09.131545+08:00,0e7b989d,surface:L524288:rq5,qwen-awq,nvme,273872,24.0,prefix,1,best,2512.0,/home/hungwei,/home/hungwei/llm/POC/paper-hierarchical-kv-state/results/m4_oracle/cost_model.json,surface,longctx,524288,5.0,80.88,0.02,24,120,766728,44.79,0,512.0,full_gpu,204766785.35,0,0,0,4010760,0,0,0.0,204766785.35,,,,,tier_fs,,
2026-09-01T12:43:09.131669+08:00,0e7b989d,surface:L524288:rq5,qwen-awq,nvme,273872,24.0,prefix,1,best,2512.0,/home/hungwei,/home/hungwei/llm/POC/paper-hierarchical-kv-state/results/m4_oracle/cost_model.json,surface,longctx,524288,5.0,80.88,0.02,24,120,766728,44.79,0,512.0,cpu_lru,191627172.88,0,262144,0,3748616,0,3993643,0.0,191627172.88,,,,,tier_fs,,
2026-09-01T12:43:09.131696+08:00,0e7b989d,surface:L524288:rq5,qwen-awq,nvme,273872,24.0,prefix,1,best,2512.0,/home/hungwei,/home/hungwei/llm/POC/paper-hierarchical-kv-state/results/m4_oracle/cost_model.json,surface,longctx,524288,5.0,80.88,0.02,24,120,766728,44.79,0,512.0,cpu_arc,191627172.88,0,262144,0,3748616,0,3993643,0.0,191627172.88,,,,,tier_fs,,
2026-09-01T12:43:09.131722+08:00,0e7b989d,surface:L524288:rq5,qwen-awq,nvme,273872,24.0,prefix,1,best,2512.0,/home/hungwei,/home/hungwei/llm/POC/paper-hierarchical-kv-state/results/m4_oracle/cost_model.json,surface,longctx,524288,5.0,80.88,0.02,24,120,766728,44.79,0,512.0,tier_fs,64732040.76,0,262144,2949120,799496,3703413,3993643,0.0,64732040.76,,,,,tier_fs,,
2026-09-01T12:43:09.131741+08:00,0e7b989d,surface:L524288:rq5,qwen-awq,nvme,273872,24.0,prefix,1,best,2512.0,/home/hungwei,/home/hungwei/llm/POC/paper-hierarchical-kv-state/results/m4_oracle/cost_model.json,surface,longctx,524288,5.0,80.88,0.02,24,120,766728,44.79,0,512.0,oracle,56219015.48,581978,755964,1906090,766728,1906090,1403426,0.0,56219015.48,749611,755964,1906090,18.467,tier_fs,13.151,MARGINAL
2026-09-01T12:44:13.852960+08:00,0e7b989d,surface:L524288:rq10,qwen-awq,nvme,273872,24.0,prefix,1,best,2512.0,/home/hungwei,/home/hungwei/llm/POC/paper-hierarchical-kv-state/results/m4_oracle/cost_model.json,surface,longctx,524288,10.0,89.05,0.02,12,120,439048,25.65,0,512.0,full_gpu,204766785.35,0,0,0,4010760,0,0,0.0,204766785.35,,,,,tier_fs,,
2026-09-01T12:44:13.853072+08:00,0e7b989d,surface:L524288:rq10,qwen-awq,nvme,273872,24.0,prefix,1,best,2512.0,/home/hungwei,/home/hungwei/llm/POC/paper-hierarchical-kv-state/results/m4_oracle/cost_model.json,surface,longctx,524288,10.0,89.05,0.02,12,120,439048,25.65,0,512.0,cpu_lru,173560205.72,0,622592,0,3388168,0,3993643,0.0,173560205.72,,,,,tier_fs,,
2026-09-01T12:44:13.853099+08:00,0e7b989d,surface:L524288:rq10,qwen-awq,nvme,273872,24.0,prefix,1,best,2512.0,/home/hungwei,/home/hungwei/llm/POC/paper-hierarchical-kv-state/results/m4_oracle/cost_model.json,surface,longctx,524288,10.0,89.05,0.02,12,120,439048,25.65,0,512.0,cpu_arc,173560205.72,0,622592,0,3388168,0,3993643,0.0,173560205.72,,,,,tier_fs,,
2026-09-01T12:44:13.853119+08:00,0e7b989d,surface:L524288:rq10,qwen-awq,nvme,273872,24.0,prefix,1,best,2512.0,/home/hungwei,/home/hungwei/llm/POC/paper-hierarchical-kv-state/results/m4_oracle/cost_model.json,surface,longctx,524288,10.0,89.05,0.02,12,120,439048,25.65,0,512.0,tier_fs,48295632.69,0,622592,2949120,439048,3342965,3993643,0.0,48295632.69,,,,,tier_fs,,
2026-09-01T12:44:13.853140+08:00,0e7b989d,surface:L524288:rq10,qwen-awq,nvme,273872,24.0,prefix,1,best,2512.0,/home/hungwei,/home/hungwei/llm/POC/paper-hierarchical-kv-state/results/m4_oracle/cost_model.json,surface,longctx,524288,10.0,89.05,0.02,12,120,439048,25.65,0,512.0,oracle,39052413.71,787382,1005951,1778379,439048,1778379,1731384,0.0,39052413.71,421931,1005951,1778379,10.732,tier_fs,19.139,GO
